,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,0,rock,rock,0,0
1,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,1,scissors,paper,3,-1
2,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,2,rock,rock,0,0
3,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,3,rock,scissors,3,-1
4,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,4,paper,rock,3,-1
5,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,5,scissors,scissors,0,0
6,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,6,scissors,rock,-1,3
7,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,7,paper,scissors,-1,3
8,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,8,rock,rock,0,0
9,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,9,rock,paper,-1,3
10,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,10,scissors,scissors,0,0
11,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,11,scissors,rock,-1,3
12,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,12,paper,scissors,-1,3
13,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,13,rock,rock,0,0
14,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,14,rock,scissors,3,-1
15,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,15,paper,rock,3,-1
16,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,16,scissors,scissors,0,0
17,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,17,scissors,rock,-1,3
18,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,18,paper,paper,0,0
19,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,19,rock,scissors,3,-1
20,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,20,paper,rock,3,-1
21,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,21,scissors,scissors,0,0
22,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,22,scissors,rock,-1,3
23,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,23,paper,scissors,-1,3
24,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,24,scissors,rock,-1,3
25,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,25,paper,rock,3,-1
26,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,26,paper,scissors,-1,3
27,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,27,scissors,rock,-1,3
28,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,28,paper,scissors,-1,3
29,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,29,rock,rock,0,0
30,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,30,rock,scissors,3,-1
31,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,31,paper,rock,3,-1
32,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,32,scissors,scissors,0,0
33,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,33,scissors,rock,-1,3
34,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,34,paper,paper,0,0
35,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,35,paper,scissors,-1,3
36,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,36,paper,rock,3,-1
37,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,37,rock,scissors,3,-1
38,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,38,paper,rock,3,-1
39,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,39,scissors,scissors,0,0
40,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,40,scissors,rock,-1,3
41,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,41,paper,scissors,-1,3
42,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,42,rock,rock,0,0
43,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,43,rock,scissors,3,-1
44,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,44,paper,rock,3,-1
45,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,45,scissors,scissors,0,0
46,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,46,scissors,rock,-1,3
47,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,47,paper,paper,0,0
48,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,48,paper,scissors,-1,3
49,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,49,rock,rock,0,0
50,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,50,paper,scissors,-1,3
51,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,51,rock,rock,0,0
52,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,52,rock,scissors,3,-1
53,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,53,paper,rock,3,-1
54,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,54,scissors,scissors,0,0
55,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,55,scissors,rock,-1,3
56,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,56,paper,scissors,-1,3
57,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,57,rock,rock,0,0
58,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,58,rock,scissors,3,-1
59,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,59,paper,rock,3,-1
60,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,60,scissors,scissors,0,0
61,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,61,scissors,rock,-1,3
62,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,62,paper,scissors,-1,3
63,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,63,rock,rock,0,0
64,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,64,rock,scissors,3,-1
65,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,65,paper,rock,3,-1
66,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,66,scissors,scissors,0,0
67,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,67,scissors,rock,-1,3
68,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,68,paper,scissors,-1,3
69,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,69,rock,rock,0,0
70,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,70,rock,scissors,3,-1
71,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,71,paper,rock,3,-1
72,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,72,scissors,scissors,0,0
73,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,73,scissors,rock,-1,3
74,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,74,scissors,scissors,0,0
75,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,75,scissors,rock,-1,3
76,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,76,paper,scissors,-1,3
77,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,77,paper,rock,3,-1
78,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,78,paper,scissors,-1,3
79,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,79,rock,rock,0,0
80,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,80,scissors,scissors,0,0
81,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,81,scissors,rock,-1,3
82,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,82,paper,scissors,-1,3
83,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,83,rock,rock,0,0
84,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,84,rock,scissors,3,-1
85,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,85,rock,rock,0,0
86,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,86,rock,paper,-1,3
87,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,87,scissors,scissors,0,0
88,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,88,scissors,rock,-1,3
89,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,89,paper,rock,3,-1
90,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,90,scissors,scissors,0,0
91,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,91,scissors,rock,-1,3
92,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,92,paper,paper,0,0
93,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,93,scissors,scissors,0,0
94,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,94,scissors,rock,-1,3
95,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,95,paper,paper,0,0
96,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,96,paper,scissors,-1,3
97,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,97,rock,rock,0,0
98,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,98,rock,scissors,3,-1
99,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,99,paper,rock,3,-1
100,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,100,scissors,scissors,0,0
101,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,101,scissors,rock,-1,3
102,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,102,paper,paper,0,0
103,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,103,paper,scissors,-1,3
104,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,104,rock,rock,0,0
105,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,105,rock,scissors,3,-1
106,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,106,paper,rock,3,-1
107,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,107,scissors,scissors,0,0
108,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,108,scissors,rock,-1,3
109,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,109,paper,scissors,-1,3
110,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,110,rock,rock,0,0
111,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,111,rock,scissors,3,-1
112,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,112,paper,rock,3,-1
113,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,113,scissors,scissors,0,0
114,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,114,scissors,rock,-1,3
115,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,115,paper,scissors,-1,3
116,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,116,rock,rock,0,0
117,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,117,scissors,scissors,0,0
118,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,118,scissors,rock,-1,3
119,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,119,paper,scissors,-1,3
120,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,120,rock,rock,0,0
121,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,121,rock,scissors,3,-1
122,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,122,paper,rock,3,-1
123,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,123,scissors,scissors,0,0
124,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,124,scissors,rock,-1,3
125,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,125,paper,scissors,-1,3
126,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,126,rock,rock,0,0
127,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,127,rock,scissors,3,-1
128,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,128,paper,rock,3,-1
129,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,129,scissors,scissors,0,0
130,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,130,scissors,rock,-1,3
131,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,131,paper,scissors,-1,3
132,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,132,rock,rock,0,0
133,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,133,rock,scissors,3,-1
134,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,134,paper,rock,3,-1
135,W_up_L_down_T_stay,base_llm_gpt35,0.2,5,135,scissors,scissors,0,0
