,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_up_L_down_T_stay,give_hypothesis_gpt4o,0,scissors,paper,3,-1
1,W_up_L_down_T_stay,give_hypothesis_gpt4o,1,rock,paper,-1,3
2,W_up_L_down_T_stay,give_hypothesis_gpt4o,2,scissors,rock,-1,3
3,W_up_L_down_T_stay,give_hypothesis_gpt4o,3,paper,scissors,-1,3
4,W_up_L_down_T_stay,give_hypothesis_gpt4o,4,rock,paper,-1,3
5,W_up_L_down_T_stay,give_hypothesis_gpt4o,5,scissors,rock,-1,3
6,W_up_L_down_T_stay,give_hypothesis_gpt4o,6,paper,paper,0,0
7,W_up_L_down_T_stay,give_hypothesis_gpt4o,7,paper,scissors,-1,3
8,W_up_L_down_T_stay,give_hypothesis_gpt4o,8,rock,paper,-1,3
9,W_up_L_down_T_stay,give_hypothesis_gpt4o,9,scissors,rock,-1,3
10,W_up_L_down_T_stay,give_hypothesis_gpt4o,10,paper,scissors,-1,3
11,W_up_L_down_T_stay,give_hypothesis_gpt4o,11,rock,paper,-1,3
12,W_up_L_down_T_stay,give_hypothesis_gpt4o,12,rock,rock,0,0
13,W_up_L_down_T_stay,give_hypothesis_gpt4o,13,rock,paper,-1,3
14,W_up_L_down_T_stay,give_hypothesis_gpt4o,14,scissors,rock,-1,3
15,W_up_L_down_T_stay,give_hypothesis_gpt4o,15,paper,rock,3,-1
16,W_up_L_down_T_stay,give_hypothesis_gpt4o,16,scissors,rock,-1,3
17,W_up_L_down_T_stay,give_hypothesis_gpt4o,17,paper,scissors,-1,3
18,W_up_L_down_T_stay,give_hypothesis_gpt4o,18,rock,paper,-1,3
19,W_up_L_down_T_stay,give_hypothesis_gpt4o,19,scissors,rock,-1,3
20,W_up_L_down_T_stay,give_hypothesis_gpt4o,20,paper,scissors,-1,3
21,W_up_L_down_T_stay,give_hypothesis_gpt4o,21,rock,paper,-1,3
22,W_up_L_down_T_stay,give_hypothesis_gpt4o,22,scissors,rock,-1,3
23,W_up_L_down_T_stay,give_hypothesis_gpt4o,23,paper,paper,0,0
24,W_up_L_down_T_stay,give_hypothesis_gpt4o,24,paper,scissors,-1,3
25,W_up_L_down_T_stay,give_hypothesis_gpt4o,25,rock,paper,-1,3
26,W_up_L_down_T_stay,give_hypothesis_gpt4o,26,scissors,rock,-1,3
27,W_up_L_down_T_stay,give_hypothesis_gpt4o,27,paper,paper,0,0
28,W_up_L_down_T_stay,give_hypothesis_gpt4o,28,paper,scissors,-1,3
29,W_up_L_down_T_stay,give_hypothesis_gpt4o,29,rock,paper,-1,3
30,W_up_L_down_T_stay,give_hypothesis_gpt4o,30,scissors,rock,-1,3
31,W_up_L_down_T_stay,give_hypothesis_gpt4o,31,paper,paper,0,0
32,W_up_L_down_T_stay,give_hypothesis_gpt4o,32,paper,scissors,-1,3
33,W_up_L_down_T_stay,give_hypothesis_gpt4o,33,rock,paper,-1,3
34,W_up_L_down_T_stay,give_hypothesis_gpt4o,34,scissors,rock,-1,3
35,W_up_L_down_T_stay,give_hypothesis_gpt4o,35,paper,scissors,-1,3
36,W_up_L_down_T_stay,give_hypothesis_gpt4o,36,rock,paper,-1,3
37,W_up_L_down_T_stay,give_hypothesis_gpt4o,37,scissors,rock,-1,3
38,W_up_L_down_T_stay,give_hypothesis_gpt4o,38,scissors,scissors,0,0
39,W_up_L_down_T_stay,give_hypothesis_gpt4o,39,scissors,rock,-1,3
40,W_up_L_down_T_stay,give_hypothesis_gpt4o,40,paper,scissors,-1,3
41,W_up_L_down_T_stay,give_hypothesis_gpt4o,41,rock,paper,-1,3
