,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_stay_L_up_T_down,give_hypothesis_gpt4o,0,paper,paper,0,0
1,W_stay_L_up_T_down,give_hypothesis_gpt4o,1,rock,paper,-1,3
2,W_stay_L_up_T_down,give_hypothesis_gpt4o,2,paper,scissors,-1,3
3,W_stay_L_up_T_down,give_hypothesis_gpt4o,3,scissors,rock,-1,3
4,W_stay_L_up_T_down,give_hypothesis_gpt4o,4,rock,paper,-1,3
5,W_stay_L_up_T_down,give_hypothesis_gpt4o,5,paper,scissors,-1,3
6,W_stay_L_up_T_down,give_hypothesis_gpt4o,6,scissors,paper,3,-1
7,W_stay_L_up_T_down,give_hypothesis_gpt4o,7,scissors,rock,-1,3
8,W_stay_L_up_T_down,give_hypothesis_gpt4o,8,rock,paper,-1,3
9,W_stay_L_up_T_down,give_hypothesis_gpt4o,9,paper,scissors,-1,3
10,W_stay_L_up_T_down,give_hypothesis_gpt4o,10,scissors,rock,-1,3
11,W_stay_L_up_T_down,give_hypothesis_gpt4o,11,rock,paper,-1,3
12,W_stay_L_up_T_down,give_hypothesis_gpt4o,12,paper,scissors,-1,3
13,W_stay_L_up_T_down,give_hypothesis_gpt4o,13,scissors,rock,-1,3
14,W_stay_L_up_T_down,give_hypothesis_gpt4o,14,scissors,paper,3,-1
15,W_stay_L_up_T_down,give_hypothesis_gpt4o,15,scissors,rock,-1,3
16,W_stay_L_up_T_down,give_hypothesis_gpt4o,16,rock,paper,-1,3
17,W_stay_L_up_T_down,give_hypothesis_gpt4o,17,paper,scissors,-1,3
18,W_stay_L_up_T_down,give_hypothesis_gpt4o,18,scissors,rock,-1,3
19,W_stay_L_up_T_down,give_hypothesis_gpt4o,19,rock,paper,-1,3
20,W_stay_L_up_T_down,give_hypothesis_gpt4o,20,paper,scissors,-1,3
21,W_stay_L_up_T_down,give_hypothesis_gpt4o,21,scissors,rock,-1,3
22,W_stay_L_up_T_down,give_hypothesis_gpt4o,22,rock,paper,-1,3
23,W_stay_L_up_T_down,give_hypothesis_gpt4o,23,paper,scissors,-1,3
24,W_stay_L_up_T_down,give_hypothesis_gpt4o,24,scissors,paper,3,-1
25,W_stay_L_up_T_down,give_hypothesis_gpt4o,25,scissors,rock,-1,3
26,W_stay_L_up_T_down,give_hypothesis_gpt4o,26,rock,paper,-1,3
27,W_stay_L_up_T_down,give_hypothesis_gpt4o,27,paper,scissors,-1,3
28,W_stay_L_up_T_down,give_hypothesis_gpt4o,28,scissors,rock,-1,3
29,W_stay_L_up_T_down,give_hypothesis_gpt4o,29,rock,paper,-1,3
30,W_stay_L_up_T_down,give_hypothesis_gpt4o,30,paper,scissors,-1,3
31,W_stay_L_up_T_down,give_hypothesis_gpt4o,31,scissors,rock,-1,3
32,W_stay_L_up_T_down,give_hypothesis_gpt4o,32,rock,paper,-1,3
33,W_stay_L_up_T_down,give_hypothesis_gpt4o,33,paper,scissors,-1,3
34,W_stay_L_up_T_down,give_hypothesis_gpt4o,34,scissors,rock,-1,3
35,W_stay_L_up_T_down,give_hypothesis_gpt4o,35,paper,paper,0,0
36,W_stay_L_up_T_down,give_hypothesis_gpt4o,36,rock,paper,-1,3
37,W_stay_L_up_T_down,give_hypothesis_gpt4o,37,paper,scissors,-1,3
38,W_stay_L_up_T_down,give_hypothesis_gpt4o,38,scissors,rock,-1,3
39,W_stay_L_up_T_down,give_hypothesis_gpt4o,39,rock,paper,-1,3
40,W_stay_L_up_T_down,give_hypothesis_gpt4o,40,scissors,scissors,0,0
41,W_stay_L_up_T_down,give_hypothesis_gpt4o,41,paper,scissors,-1,3
42,W_stay_L_up_T_down,give_hypothesis_gpt4o,42,scissors,rock,-1,3
43,W_stay_L_up_T_down,give_hypothesis_gpt4o,43,rock,paper,-1,3
44,W_stay_L_up_T_down,give_hypothesis_gpt4o,44,paper,scissors,-1,3
45,W_stay_L_up_T_down,give_hypothesis_gpt4o,45,scissors,rock,-1,3
46,W_stay_L_up_T_down,give_hypothesis_gpt4o,46,rock,paper,-1,3
47,W_stay_L_up_T_down,give_hypothesis_gpt4o,47,rock,scissors,3,-1
48,W_stay_L_up_T_down,give_hypothesis_gpt4o,48,rock,paper,-1,3
49,W_stay_L_up_T_down,give_hypothesis_gpt4o,49,scissors,scissors,0,0
50,W_stay_L_up_T_down,give_hypothesis_gpt4o,50,paper,scissors,-1,3
51,W_stay_L_up_T_down,give_hypothesis_gpt4o,51,scissors,rock,-1,3
52,W_stay_L_up_T_down,give_hypothesis_gpt4o,52,scissors,paper,3,-1
53,W_stay_L_up_T_down,give_hypothesis_gpt4o,53,scissors,rock,-1,3
54,W_stay_L_up_T_down,give_hypothesis_gpt4o,54,rock,paper,-1,3
55,W_stay_L_up_T_down,give_hypothesis_gpt4o,55,paper,scissors,-1,3
56,W_stay_L_up_T_down,give_hypothesis_gpt4o,56,scissors,rock,-1,3
57,W_stay_L_up_T_down,give_hypothesis_gpt4o,57,rock,paper,-1,3
58,W_stay_L_up_T_down,give_hypothesis_gpt4o,58,paper,scissors,-1,3
59,W_stay_L_up_T_down,give_hypothesis_gpt4o,59,scissors,rock,-1,3
60,W_stay_L_up_T_down,give_hypothesis_gpt4o,60,rock,paper,-1,3
61,W_stay_L_up_T_down,give_hypothesis_gpt4o,61,paper,scissors,-1,3
62,W_stay_L_up_T_down,give_hypothesis_gpt4o,62,scissors,rock,-1,3
63,W_stay_L_up_T_down,give_hypothesis_gpt4o,63,rock,paper,-1,3
