,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_up,give_hypothesis_gpt4o,0,scissors,rock,-1,3
1,self_transition_up,give_hypothesis_gpt4o,1,rock,paper,-1,3
2,self_transition_up,give_hypothesis_gpt4o,2,paper,scissors,-1,3
3,self_transition_up,give_hypothesis_gpt4o,3,scissors,rock,-1,3
4,self_transition_up,give_hypothesis_gpt4o,4,rock,paper,-1,3
5,self_transition_up,give_hypothesis_gpt4o,5,paper,scissors,-1,3
6,self_transition_up,give_hypothesis_gpt4o,6,scissors,paper,3,-1
7,self_transition_up,give_hypothesis_gpt4o,7,rock,paper,-1,3
8,self_transition_up,give_hypothesis_gpt4o,8,paper,scissors,-1,3
9,self_transition_up,give_hypothesis_gpt4o,9,scissors,rock,-1,3
10,self_transition_up,give_hypothesis_gpt4o,10,rock,paper,-1,3
11,self_transition_up,give_hypothesis_gpt4o,11,paper,scissors,-1,3
12,self_transition_up,give_hypothesis_gpt4o,12,scissors,rock,-1,3
13,self_transition_up,give_hypothesis_gpt4o,13,rock,paper,-1,3
14,self_transition_up,give_hypothesis_gpt4o,14,paper,scissors,-1,3
15,self_transition_up,give_hypothesis_gpt4o,15,scissors,paper,3,-1
16,self_transition_up,give_hypothesis_gpt4o,16,rock,paper,-1,3
17,self_transition_up,give_hypothesis_gpt4o,17,paper,scissors,-1,3
18,self_transition_up,give_hypothesis_gpt4o,18,scissors,rock,-1,3
19,self_transition_up,give_hypothesis_gpt4o,19,rock,paper,-1,3
20,self_transition_up,give_hypothesis_gpt4o,20,scissors,scissors,0,0
21,self_transition_up,give_hypothesis_gpt4o,21,rock,paper,-1,3
22,self_transition_up,give_hypothesis_gpt4o,22,paper,scissors,-1,3
23,self_transition_up,give_hypothesis_gpt4o,23,scissors,rock,-1,3
24,self_transition_up,give_hypothesis_gpt4o,24,rock,paper,-1,3
25,self_transition_up,give_hypothesis_gpt4o,25,paper,scissors,-1,3
26,self_transition_up,give_hypothesis_gpt4o,26,rock,rock,0,0
27,self_transition_up,give_hypothesis_gpt4o,27,paper,scissors,-1,3
28,self_transition_up,give_hypothesis_gpt4o,28,scissors,rock,-1,3
29,self_transition_up,give_hypothesis_gpt4o,29,rock,paper,-1,3
30,self_transition_up,give_hypothesis_gpt4o,30,paper,scissors,-1,3
31,self_transition_up,give_hypothesis_gpt4o,31,scissors,rock,-1,3
32,self_transition_up,give_hypothesis_gpt4o,32,rock,paper,-1,3
33,self_transition_up,give_hypothesis_gpt4o,33,paper,scissors,-1,3
34,self_transition_up,give_hypothesis_gpt4o,34,scissors,rock,-1,3
35,self_transition_up,give_hypothesis_gpt4o,35,rock,paper,-1,3
36,self_transition_up,give_hypothesis_gpt4o,36,paper,scissors,-1,3
37,self_transition_up,give_hypothesis_gpt4o,37,rock,rock,0,0
38,self_transition_up,give_hypothesis_gpt4o,38,paper,scissors,-1,3
39,self_transition_up,give_hypothesis_gpt4o,39,scissors,rock,-1,3
40,self_transition_up,give_hypothesis_gpt4o,40,rock,paper,-1,3
41,self_transition_up,give_hypothesis_gpt4o,41,paper,scissors,-1,3
42,self_transition_up,give_hypothesis_gpt4o,42,scissors,paper,3,-1
43,self_transition_up,give_hypothesis_gpt4o,43,rock,paper,-1,3
44,self_transition_up,give_hypothesis_gpt4o,44,paper,scissors,-1,3
45,self_transition_up,give_hypothesis_gpt4o,45,scissors,rock,-1,3
46,self_transition_up,give_hypothesis_gpt4o,46,rock,paper,-1,3
47,self_transition_up,give_hypothesis_gpt4o,47,paper,scissors,-1,3
48,self_transition_up,give_hypothesis_gpt4o,48,scissors,rock,-1,3
49,self_transition_up,give_hypothesis_gpt4o,49,rock,paper,-1,3
50,self_transition_up,give_hypothesis_gpt4o,50,paper,scissors,-1,3
51,self_transition_up,give_hypothesis_gpt4o,51,scissors,rock,-1,3
52,self_transition_up,give_hypothesis_gpt4o,52,rock,paper,-1,3
53,self_transition_up,give_hypothesis_gpt4o,53,paper,scissors,-1,3
54,self_transition_up,give_hypothesis_gpt4o,54,paper,rock,3,-1
55,self_transition_up,give_hypothesis_gpt4o,55,scissors,rock,-1,3
56,self_transition_up,give_hypothesis_gpt4o,56,rock,paper,-1,3
57,self_transition_up,give_hypothesis_gpt4o,57,paper,scissors,-1,3
58,self_transition_up,give_hypothesis_gpt4o,58,scissors,rock,-1,3
59,self_transition_up,give_hypothesis_gpt4o,59,rock,paper,-1,3
60,self_transition_up,give_hypothesis_gpt4o,60,paper,scissors,-1,3
61,self_transition_up,give_hypothesis_gpt4o,61,scissors,rock,-1,3
62,self_transition_up,give_hypothesis_gpt4o,62,rock,paper,-1,3
63,self_transition_up,give_hypothesis_gpt4o,63,rock,scissors,3,-1
64,self_transition_up,give_hypothesis_gpt4o,64,paper,scissors,-1,3
65,self_transition_up,give_hypothesis_gpt4o,65,scissors,rock,-1,3
66,self_transition_up,give_hypothesis_gpt4o,66,rock,paper,-1,3
67,self_transition_up,give_hypothesis_gpt4o,67,paper,scissors,-1,3
68,self_transition_up,give_hypothesis_gpt4o,68,scissors,rock,-1,3
69,self_transition_up,give_hypothesis_gpt4o,69,paper,paper,0,0
70,self_transition_up,give_hypothesis_gpt4o,70,scissors,rock,-1,3
71,self_transition_up,give_hypothesis_gpt4o,71,rock,paper,-1,3
72,self_transition_up,give_hypothesis_gpt4o,72,paper,scissors,-1,3
73,self_transition_up,give_hypothesis_gpt4o,73,scissors,rock,-1,3
74,self_transition_up,give_hypothesis_gpt4o,74,rock,paper,-1,3
75,self_transition_up,give_hypothesis_gpt4o,75,paper,scissors,-1,3
76,self_transition_up,give_hypothesis_gpt4o,76,scissors,paper,3,-1
77,self_transition_up,give_hypothesis_gpt4o,77,rock,paper,-1,3
78,self_transition_up,give_hypothesis_gpt4o,78,paper,scissors,-1,3
79,self_transition_up,give_hypothesis_gpt4o,79,scissors,rock,-1,3
