,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,prev_outcome_prev_transition,react_gpt4o,0,scissors,scissors,0,0
1,prev_outcome_prev_transition,react_gpt4o,1,paper,paper,0,0
2,prev_outcome_prev_transition,react_gpt4o,2,paper,scissors,-1,3
3,prev_outcome_prev_transition,react_gpt4o,3,rock,paper,-1,3
4,prev_outcome_prev_transition,react_gpt4o,4,paper,paper,0,0
5,prev_outcome_prev_transition,react_gpt4o,5,rock,scissors,3,-1
6,prev_outcome_prev_transition,react_gpt4o,6,scissors,paper,3,-1
7,prev_outcome_prev_transition,react_gpt4o,7,paper,rock,3,-1
8,prev_outcome_prev_transition,react_gpt4o,8,rock,scissors,3,-1
9,prev_outcome_prev_transition,react_gpt4o,9,scissors,paper,3,-1
10,prev_outcome_prev_transition,react_gpt4o,10,paper,rock,3,-1
11,prev_outcome_prev_transition,react_gpt4o,11,rock,scissors,3,-1
12,prev_outcome_prev_transition,react_gpt4o,12,scissors,paper,3,-1
13,prev_outcome_prev_transition,react_gpt4o,13,paper,rock,3,-1
14,prev_outcome_prev_transition,react_gpt4o,14,rock,scissors,3,-1
15,prev_outcome_prev_transition,react_gpt4o,15,scissors,paper,3,-1
16,prev_outcome_prev_transition,react_gpt4o,16,paper,rock,3,-1
17,prev_outcome_prev_transition,react_gpt4o,17,rock,scissors,3,-1
18,prev_outcome_prev_transition,react_gpt4o,18,paper,paper,0,0
19,prev_outcome_prev_transition,react_gpt4o,19,rock,paper,-1,3
20,prev_outcome_prev_transition,react_gpt4o,20,paper,rock,3,-1
21,prev_outcome_prev_transition,react_gpt4o,21,scissors,scissors,0,0
22,prev_outcome_prev_transition,react_gpt4o,22,paper,rock,3,-1
23,prev_outcome_prev_transition,react_gpt4o,23,rock,scissors,3,-1
24,prev_outcome_prev_transition,react_gpt4o,24,scissors,paper,3,-1
25,prev_outcome_prev_transition,react_gpt4o,25,paper,paper,0,0
26,prev_outcome_prev_transition,react_gpt4o,26,paper,paper,0,0
27,prev_outcome_prev_transition,react_gpt4o,27,scissors,scissors,0,0
28,prev_outcome_prev_transition,react_gpt4o,28,paper,rock,3,-1
29,prev_outcome_prev_transition,react_gpt4o,29,rock,scissors,3,-1
30,prev_outcome_prev_transition,react_gpt4o,30,scissors,paper,3,-1
