,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,opponent_transition_up,base_llm_gpt35,0.2,5,0,rock,scissors,3,-1
1,opponent_transition_up,base_llm_gpt35,0.2,5,1,rock,rock,0,0
2,opponent_transition_up,base_llm_gpt35,0.2,5,2,scissors,scissors,0,0
3,opponent_transition_up,base_llm_gpt35,0.2,5,3,rock,rock,0,0
4,opponent_transition_up,base_llm_gpt35,0.2,5,4,paper,paper,0,0
5,opponent_transition_up,base_llm_gpt35,0.2,5,5,scissors,scissors,0,0
6,opponent_transition_up,base_llm_gpt35,0.2,5,6,rock,rock,0,0
7,opponent_transition_up,base_llm_gpt35,0.2,5,7,scissors,paper,3,-1
8,opponent_transition_up,base_llm_gpt35,0.2,5,8,scissors,rock,-1,3
9,opponent_transition_up,base_llm_gpt35,0.2,5,9,paper,scissors,-1,3
10,opponent_transition_up,base_llm_gpt35,0.2,5,10,rock,rock,0,0
11,opponent_transition_up,base_llm_gpt35,0.2,5,11,paper,paper,0,0
12,opponent_transition_up,base_llm_gpt35,0.2,5,12,scissors,scissors,0,0
13,opponent_transition_up,base_llm_gpt35,0.2,5,13,rock,rock,0,0
14,opponent_transition_up,base_llm_gpt35,0.2,5,14,paper,scissors,-1,3
15,opponent_transition_up,base_llm_gpt35,0.2,5,15,rock,rock,0,0
16,opponent_transition_up,base_llm_gpt35,0.2,5,16,paper,scissors,-1,3
17,opponent_transition_up,base_llm_gpt35,0.2,5,17,rock,rock,0,0
18,opponent_transition_up,base_llm_gpt35,0.2,5,18,paper,scissors,-1,3
19,opponent_transition_up,base_llm_gpt35,0.2,5,19,rock,rock,0,0
20,opponent_transition_up,base_llm_gpt35,0.2,5,20,rock,paper,-1,3
21,opponent_transition_up,base_llm_gpt35,0.2,5,21,paper,scissors,-1,3
22,opponent_transition_up,base_llm_gpt35,0.2,5,22,rock,rock,0,0
23,opponent_transition_up,base_llm_gpt35,0.2,5,23,paper,scissors,-1,3
24,opponent_transition_up,base_llm_gpt35,0.2,5,24,rock,rock,0,0
25,opponent_transition_up,base_llm_gpt35,0.2,5,25,scissors,scissors,0,0
26,opponent_transition_up,base_llm_gpt35,0.2,5,26,rock,rock,0,0
27,opponent_transition_up,base_llm_gpt35,0.2,5,27,paper,paper,0,0
28,opponent_transition_up,base_llm_gpt35,0.2,5,28,scissors,scissors,0,0
29,opponent_transition_up,base_llm_gpt35,0.2,5,29,rock,rock,0,0
30,opponent_transition_up,base_llm_gpt35,0.2,5,30,paper,paper,0,0
31,opponent_transition_up,base_llm_gpt35,0.2,5,31,scissors,scissors,0,0
32,opponent_transition_up,base_llm_gpt35,0.2,5,32,rock,rock,0,0
33,opponent_transition_up,base_llm_gpt35,0.2,5,33,paper,paper,0,0
34,opponent_transition_up,base_llm_gpt35,0.2,5,34,scissors,scissors,0,0
35,opponent_transition_up,base_llm_gpt35,0.2,5,35,rock,rock,0,0
36,opponent_transition_up,base_llm_gpt35,0.2,5,36,paper,scissors,-1,3
37,opponent_transition_up,base_llm_gpt35,0.2,5,37,paper,rock,3,-1
38,opponent_transition_up,base_llm_gpt35,0.2,5,38,rock,scissors,3,-1
39,opponent_transition_up,base_llm_gpt35,0.2,5,39,rock,rock,0,0
40,opponent_transition_up,base_llm_gpt35,0.2,5,40,paper,scissors,-1,3
41,opponent_transition_up,base_llm_gpt35,0.2,5,41,rock,rock,0,0
42,opponent_transition_up,base_llm_gpt35,0.2,5,42,paper,scissors,-1,3
43,opponent_transition_up,base_llm_gpt35,0.2,5,43,rock,rock,0,0
44,opponent_transition_up,base_llm_gpt35,0.2,5,44,paper,scissors,-1,3
45,opponent_transition_up,base_llm_gpt35,0.2,5,45,rock,rock,0,0
46,opponent_transition_up,base_llm_gpt35,0.2,5,46,paper,scissors,-1,3
47,opponent_transition_up,base_llm_gpt35,0.2,5,47,rock,rock,0,0
48,opponent_transition_up,base_llm_gpt35,0.2,5,48,paper,scissors,-1,3
49,opponent_transition_up,base_llm_gpt35,0.2,5,49,rock,rock,0,0
50,opponent_transition_up,base_llm_gpt35,0.2,5,50,paper,scissors,-1,3
51,opponent_transition_up,base_llm_gpt35,0.2,5,51,paper,rock,3,-1
52,opponent_transition_up,base_llm_gpt35,0.2,5,52,paper,scissors,-1,3
53,opponent_transition_up,base_llm_gpt35,0.2,5,53,rock,rock,0,0
54,opponent_transition_up,base_llm_gpt35,0.2,5,54,paper,scissors,-1,3
55,opponent_transition_up,base_llm_gpt35,0.2,5,55,rock,rock,0,0
56,opponent_transition_up,base_llm_gpt35,0.2,5,56,paper,scissors,-1,3
57,opponent_transition_up,base_llm_gpt35,0.2,5,57,paper,rock,3,-1
58,opponent_transition_up,base_llm_gpt35,0.2,5,58,paper,scissors,-1,3
59,opponent_transition_up,base_llm_gpt35,0.2,5,59,rock,rock,0,0
60,opponent_transition_up,base_llm_gpt35,0.2,5,60,paper,scissors,-1,3
61,opponent_transition_up,base_llm_gpt35,0.2,5,61,rock,rock,0,0
62,opponent_transition_up,base_llm_gpt35,0.2,5,62,paper,scissors,-1,3
63,opponent_transition_up,base_llm_gpt35,0.2,5,63,paper,rock,3,-1
64,opponent_transition_up,base_llm_gpt35,0.2,5,64,paper,scissors,-1,3
