,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,opponent_transition_up,hm_llama3,0.2,5,0,paper,rock,3,-1
1,opponent_transition_up,hm_llama3,0.2,5,1,paper,scissors,-1,3
2,opponent_transition_up,hm_llama3,0.2,5,2,rock,scissors,3,-1
3,opponent_transition_up,hm_llama3,0.2,5,3,rock,scissors,3,-1
4,opponent_transition_up,hm_llama3,0.2,5,4,rock,scissors,3,-1
5,opponent_transition_up,hm_llama3,0.2,5,5,rock,paper,-1,3
6,opponent_transition_up,hm_llama3,0.2,5,6,scissors,scissors,0,0
7,opponent_transition_up,hm_llama3,0.2,5,7,rock,paper,-1,3
8,opponent_transition_up,hm_llama3,0.2,5,8,scissors,rock,-1,3
9,opponent_transition_up,hm_llama3,0.2,5,9,paper,paper,0,0
10,opponent_transition_up,hm_llama3,0.2,5,10,scissors,paper,3,-1
11,opponent_transition_up,hm_llama3,0.2,5,11,scissors,paper,3,-1
12,opponent_transition_up,hm_llama3,0.2,5,12,scissors,paper,3,-1
13,opponent_transition_up,hm_llama3,0.2,5,13,scissors,paper,3,-1
14,opponent_transition_up,hm_llama3,0.2,5,14,scissors,rock,-1,3
15,opponent_transition_up,hm_llama3,0.2,5,15,paper,rock,3,-1
16,opponent_transition_up,hm_llama3,0.2,5,16,paper,paper,0,0
17,opponent_transition_up,hm_llama3,0.2,5,17,scissors,scissors,0,0
18,opponent_transition_up,hm_llama3,0.2,5,18,rock,rock,0,0
19,opponent_transition_up,hm_llama3,0.2,5,19,paper,scissors,-1,3
20,opponent_transition_up,hm_llama3,0.2,5,20,rock,rock,0,0
21,opponent_transition_up,hm_llama3,0.2,5,21,paper,scissors,-1,3
22,opponent_transition_up,hm_llama3,0.2,5,22,rock,scissors,3,-1
23,opponent_transition_up,hm_llama3,0.2,5,23,rock,scissors,3,-1
24,opponent_transition_up,hm_llama3,0.2,5,24,rock,scissors,3,-1
25,opponent_transition_up,hm_llama3,0.2,5,25,rock,scissors,3,-1
26,opponent_transition_up,hm_llama3,0.2,5,26,rock,paper,-1,3
27,opponent_transition_up,hm_llama3,0.2,5,27,scissors,rock,-1,3
28,opponent_transition_up,hm_llama3,0.2,5,28,paper,rock,3,-1
29,opponent_transition_up,hm_llama3,0.2,5,29,paper,paper,0,0
30,opponent_transition_up,hm_llama3,0.2,5,30,scissors,paper,3,-1
31,opponent_transition_up,hm_llama3,0.2,5,31,scissors,paper,3,-1
32,opponent_transition_up,hm_llama3,0.2,5,32,scissors,rock,-1,3
33,opponent_transition_up,hm_llama3,0.2,5,33,paper,rock,3,-1
34,opponent_transition_up,hm_llama3,0.2,5,34,paper,scissors,-1,3
35,opponent_transition_up,hm_llama3,0.2,5,35,rock,scissors,3,-1
36,opponent_transition_up,hm_llama3,0.2,5,36,rock,paper,-1,3
37,opponent_transition_up,hm_llama3,0.2,5,37,scissors,paper,3,-1
38,opponent_transition_up,hm_llama3,0.2,5,38,scissors,paper,3,-1
39,opponent_transition_up,hm_llama3,0.2,5,39,scissors,paper,3,-1
40,opponent_transition_up,hm_llama3,0.2,5,40,scissors,rock,-1,3
41,opponent_transition_up,hm_llama3,0.2,5,41,paper,rock,3,-1
42,opponent_transition_up,hm_llama3,0.2,5,42,paper,rock,3,-1
43,opponent_transition_up,hm_llama3,0.2,5,43,paper,scissors,-1,3
44,opponent_transition_up,hm_llama3,0.2,5,44,rock,paper,-1,3
45,opponent_transition_up,hm_llama3,0.2,5,45,scissors,paper,3,-1
46,opponent_transition_up,hm_llama3,0.2,5,46,scissors,paper,3,-1
47,opponent_transition_up,hm_llama3,0.2,5,47,scissors,rock,-1,3
48,opponent_transition_up,hm_llama3,0.2,5,48,scissors,rock,-1,3
49,opponent_transition_up,hm_llama3,0.2,5,49,paper,rock,3,-1
50,opponent_transition_up,hm_llama3,0.2,5,50,paper,scissors,-1,3
51,opponent_transition_up,hm_llama3,0.2,5,51,rock,rock,0,0
52,opponent_transition_up,hm_llama3,0.2,5,52,paper,rock,3,-1
53,opponent_transition_up,hm_llama3,0.2,5,53,paper,scissors,-1,3
54,opponent_transition_up,hm_llama3,0.2,5,54,rock,paper,-1,3
55,opponent_transition_up,hm_llama3,0.2,5,55,scissors,rock,-1,3
56,opponent_transition_up,hm_llama3,0.2,5,56,paper,rock,3,-1
57,opponent_transition_up,hm_llama3,0.2,5,57,scissors,scissors,0,0
58,opponent_transition_up,hm_llama3,0.2,5,58,scissors,paper,3,-1
59,opponent_transition_up,hm_llama3,0.2,5,59,scissors,rock,-1,3
60,opponent_transition_up,hm_llama3,0.2,5,60,paper,rock,3,-1
61,opponent_transition_up,hm_llama3,0.2,5,61,paper,scissors,-1,3
62,opponent_transition_up,hm_llama3,0.2,5,62,rock,paper,-1,3
63,opponent_transition_up,hm_llama3,0.2,5,63,scissors,paper,3,-1
64,opponent_transition_up,hm_llama3,0.2,5,64,scissors,paper,3,-1
65,opponent_transition_up,hm_llama3,0.2,5,65,scissors,rock,-1,3
66,opponent_transition_up,hm_llama3,0.2,5,66,rock,rock,0,0
67,opponent_transition_up,hm_llama3,0.2,5,67,scissors,paper,3,-1
68,opponent_transition_up,hm_llama3,0.2,5,68,scissors,rock,-1,3
69,opponent_transition_up,hm_llama3,0.2,5,69,paper,rock,3,-1
70,opponent_transition_up,hm_llama3,0.2,5,70,paper,rock,3,-1
71,opponent_transition_up,hm_llama3,0.2,5,71,paper,rock,3,-1
72,opponent_transition_up,hm_llama3,0.2,5,72,paper,scissors,-1,3
