,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,prev_outcome_prev_transition,hm_gpt4o,0.2,3,0,scissors,paper,3,-1
1,prev_outcome_prev_transition,hm_gpt4o,0.2,3,1,scissors,rock,-1,3
2,prev_outcome_prev_transition,hm_gpt4o,0.2,3,2,paper,rock,3,-1
3,prev_outcome_prev_transition,hm_gpt4o,0.2,3,3,rock,rock,0,0
4,prev_outcome_prev_transition,hm_gpt4o,0.2,3,4,rock,paper,-1,3
5,prev_outcome_prev_transition,hm_gpt4o,0.2,3,5,scissors,paper,3,-1
6,prev_outcome_prev_transition,hm_gpt4o,0.2,3,6,paper,rock,3,-1
7,prev_outcome_prev_transition,hm_gpt4o,0.2,3,7,rock,rock,0,0
8,prev_outcome_prev_transition,hm_gpt4o,0.2,3,8,rock,paper,-1,3
9,prev_outcome_prev_transition,hm_gpt4o,0.2,3,9,scissors,paper,3,-1
10,prev_outcome_prev_transition,hm_gpt4o,0.2,3,10,paper,paper,0,0
11,prev_outcome_prev_transition,hm_gpt4o,0.2,3,11,paper,paper,0,0
12,prev_outcome_prev_transition,hm_gpt4o,0.2,3,12,scissors,rock,-1,3
13,prev_outcome_prev_transition,hm_gpt4o,0.2,3,13,scissors,scissors,0,0
14,prev_outcome_prev_transition,hm_gpt4o,0.2,3,14,rock,paper,-1,3
15,prev_outcome_prev_transition,hm_gpt4o,0.2,3,15,rock,rock,0,0
16,prev_outcome_prev_transition,hm_gpt4o,0.2,3,16,paper,rock,3,-1
17,prev_outcome_prev_transition,hm_gpt4o,0.2,3,17,scissors,scissors,0,0
18,prev_outcome_prev_transition,hm_gpt4o,0.2,3,18,paper,rock,3,-1
19,prev_outcome_prev_transition,hm_gpt4o,0.2,3,19,rock,scissors,3,-1
20,prev_outcome_prev_transition,hm_gpt4o,0.2,3,20,scissors,scissors,0,0
21,prev_outcome_prev_transition,hm_gpt4o,0.2,3,21,scissors,paper,3,-1
22,prev_outcome_prev_transition,hm_gpt4o,0.2,3,22,scissors,rock,-1,3
23,prev_outcome_prev_transition,hm_gpt4o,0.2,3,23,paper,rock,3,-1
