,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_up,base_llm_gpt35,0.2,5,0,scissors,rock,-1,3
1,self_transition_up,base_llm_gpt35,0.2,5,1,rock,scissors,3,-1
2,self_transition_up,base_llm_gpt35,0.2,5,2,paper,rock,3,-1
3,self_transition_up,base_llm_gpt35,0.2,5,3,scissors,scissors,0,0
4,self_transition_up,base_llm_gpt35,0.2,5,4,rock,rock,0,0
5,self_transition_up,base_llm_gpt35,0.2,5,5,paper,paper,0,0
6,self_transition_up,base_llm_gpt35,0.2,5,6,scissors,scissors,0,0
7,self_transition_up,base_llm_gpt35,0.2,5,7,rock,rock,0,0
8,self_transition_up,base_llm_gpt35,0.2,5,8,paper,paper,0,0
9,self_transition_up,base_llm_gpt35,0.2,5,9,scissors,scissors,0,0
10,self_transition_up,base_llm_gpt35,0.2,5,10,rock,rock,0,0
11,self_transition_up,base_llm_gpt35,0.2,5,11,paper,paper,0,0
12,self_transition_up,base_llm_gpt35,0.2,5,12,scissors,scissors,0,0
13,self_transition_up,base_llm_gpt35,0.2,5,13,rock,rock,0,0
14,self_transition_up,base_llm_gpt35,0.2,5,14,paper,paper,0,0
15,self_transition_up,base_llm_gpt35,0.2,5,15,scissors,scissors,0,0
16,self_transition_up,base_llm_gpt35,0.2,5,16,rock,rock,0,0
17,self_transition_up,base_llm_gpt35,0.2,5,17,paper,paper,0,0
18,self_transition_up,base_llm_gpt35,0.2,5,18,scissors,scissors,0,0
19,self_transition_up,base_llm_gpt35,0.2,5,19,rock,rock,0,0
20,self_transition_up,base_llm_gpt35,0.2,5,20,scissors,paper,3,-1
21,self_transition_up,base_llm_gpt35,0.2,5,21,rock,rock,0,0
22,self_transition_up,base_llm_gpt35,0.2,5,22,paper,scissors,-1,3
23,self_transition_up,base_llm_gpt35,0.2,5,23,scissors,rock,-1,3
24,self_transition_up,base_llm_gpt35,0.2,5,24,rock,scissors,3,-1
25,self_transition_up,base_llm_gpt35,0.2,5,25,paper,rock,3,-1
26,self_transition_up,base_llm_gpt35,0.2,5,26,rock,scissors,3,-1
27,self_transition_up,base_llm_gpt35,0.2,5,27,paper,rock,3,-1
28,self_transition_up,base_llm_gpt35,0.2,5,28,scissors,scissors,0,0
29,self_transition_up,base_llm_gpt35,0.2,5,29,rock,rock,0,0
30,self_transition_up,base_llm_gpt35,0.2,5,30,paper,scissors,-1,3
31,self_transition_up,base_llm_gpt35,0.2,5,31,scissors,rock,-1,3
32,self_transition_up,base_llm_gpt35,0.2,5,32,rock,scissors,3,-1
33,self_transition_up,base_llm_gpt35,0.2,5,33,paper,rock,3,-1
34,self_transition_up,base_llm_gpt35,0.2,5,34,scissors,scissors,0,0
35,self_transition_up,base_llm_gpt35,0.2,5,35,rock,rock,0,0
36,self_transition_up,base_llm_gpt35,0.2,5,36,paper,paper,0,0
37,self_transition_up,base_llm_gpt35,0.2,5,37,rock,scissors,3,-1
38,self_transition_up,base_llm_gpt35,0.2,5,38,paper,rock,3,-1
39,self_transition_up,base_llm_gpt35,0.2,5,39,scissors,scissors,0,0
40,self_transition_up,base_llm_gpt35,0.2,5,40,rock,rock,0,0
41,self_transition_up,base_llm_gpt35,0.2,5,41,paper,scissors,-1,3
42,self_transition_up,base_llm_gpt35,0.2,5,42,scissors,rock,-1,3
43,self_transition_up,base_llm_gpt35,0.2,5,43,rock,scissors,3,-1
44,self_transition_up,base_llm_gpt35,0.2,5,44,paper,rock,3,-1
45,self_transition_up,base_llm_gpt35,0.2,5,45,scissors,scissors,0,0
46,self_transition_up,base_llm_gpt35,0.2,5,46,rock,rock,0,0
47,self_transition_up,base_llm_gpt35,0.2,5,47,paper,scissors,-1,3
48,self_transition_up,base_llm_gpt35,0.2,5,48,scissors,rock,-1,3
49,self_transition_up,base_llm_gpt35,0.2,5,49,rock,scissors,3,-1
50,self_transition_up,base_llm_gpt35,0.2,5,50,paper,rock,3,-1
51,self_transition_up,base_llm_gpt35,0.2,5,51,scissors,paper,3,-1
52,self_transition_up,base_llm_gpt35,0.2,5,52,rock,rock,0,0
53,self_transition_up,base_llm_gpt35,0.2,5,53,paper,scissors,-1,3
54,self_transition_up,base_llm_gpt35,0.2,5,54,paper,rock,3,-1
55,self_transition_up,base_llm_gpt35,0.2,5,55,scissors,scissors,0,0
56,self_transition_up,base_llm_gpt35,0.2,5,56,rock,rock,0,0
57,self_transition_up,base_llm_gpt35,0.2,5,57,paper,scissors,-1,3
58,self_transition_up,base_llm_gpt35,0.2,5,58,scissors,rock,-1,3
59,self_transition_up,base_llm_gpt35,0.2,5,59,rock,scissors,3,-1
60,self_transition_up,base_llm_gpt35,0.2,5,60,paper,rock,3,-1
61,self_transition_up,base_llm_gpt35,0.2,5,61,scissors,scissors,0,0
