,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,0,paper,rock,3,-1
1,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,1,paper,scissors,-1,3
2,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,2,rock,scissors,3,-1
3,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,3,rock,scissors,3,-1
4,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,4,rock,scissors,3,-1
5,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,5,rock,paper,-1,3
6,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,6,scissors,scissors,0,0
7,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,7,scissors,rock,-1,3
8,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,8,paper,rock,3,-1
9,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,9,paper,scissors,-1,3
10,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,10,rock,paper,-1,3
11,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,11,scissors,paper,3,-1
12,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,12,scissors,paper,3,-1
13,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,13,paper,rock,3,-1
14,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,14,paper,paper,0,0
15,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,15,rock,paper,-1,3
16,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,16,scissors,paper,3,-1
17,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,17,scissors,scissors,0,0
18,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,18,rock,scissors,3,-1
19,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,19,scissors,paper,3,-1
20,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,20,scissors,paper,3,-1
21,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,21,scissors,rock,-1,3
22,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,22,paper,rock,3,-1
23,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,23,paper,paper,0,0
24,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,24,scissors,paper,3,-1
25,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,25,scissors,rock,-1,3
26,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,26,paper,rock,3,-1
27,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,27,paper,scissors,-1,3
28,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,28,rock,rock,0,0
29,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,29,paper,rock,3,-1
30,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,30,paper,paper,0,0
31,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,31,scissors,paper,3,-1
32,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,32,scissors,rock,-1,3
33,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,33,rock,rock,0,0
34,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,34,paper,scissors,-1,3
35,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,35,rock,rock,0,0
36,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,36,paper,scissors,-1,3
37,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,37,paper,rock,3,-1
38,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,38,paper,scissors,-1,3
39,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,39,rock,scissors,3,-1
40,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,40,rock,scissors,3,-1
41,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,41,rock,paper,-1,3
42,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,42,paper,scissors,-1,3
43,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,43,rock,paper,-1,3
44,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,44,scissors,rock,-1,3
45,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,45,paper,scissors,-1,3
46,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,46,rock,paper,-1,3
47,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,47,scissors,scissors,0,0
48,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,48,rock,scissors,3,-1
49,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,49,rock,rock,0,0
50,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,50,paper,rock,3,-1
51,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,51,scissors,paper,3,-1
52,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,52,scissors,paper,3,-1
53,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,53,scissors,paper,3,-1
54,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,54,scissors,rock,-1,3
55,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,55,paper,rock,3,-1
56,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,56,paper,rock,3,-1
57,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,57,paper,scissors,-1,3
58,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,58,rock,rock,0,0
59,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,59,paper,scissors,-1,3
60,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,60,rock,rock,0,0
61,opponent_transition_up,hm_pattern_recog_gpt4o,0.2,5,61,paper,scissors,-1,3
