,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_down,base_llm_gpt35,0.2,5,0,paper,paper,0,0
1,self_transition_down,base_llm_gpt35,0.2,5,1,scissors,rock,-1,3
2,self_transition_down,base_llm_gpt35,0.2,5,2,paper,scissors,-1,3
3,self_transition_down,base_llm_gpt35,0.2,5,3,rock,rock,0,0
4,self_transition_down,base_llm_gpt35,0.2,5,4,scissors,paper,3,-1
5,self_transition_down,base_llm_gpt35,0.2,5,5,scissors,rock,-1,3
6,self_transition_down,base_llm_gpt35,0.2,5,6,rock,scissors,3,-1
7,self_transition_down,base_llm_gpt35,0.2,5,7,scissors,rock,-1,3
8,self_transition_down,base_llm_gpt35,0.2,5,8,paper,scissors,-1,3
9,self_transition_down,base_llm_gpt35,0.2,5,9,rock,rock,0,0
10,self_transition_down,base_llm_gpt35,0.2,5,10,scissors,paper,3,-1
11,self_transition_down,base_llm_gpt35,0.2,5,11,paper,scissors,-1,3
12,self_transition_down,base_llm_gpt35,0.2,5,12,scissors,rock,-1,3
13,self_transition_down,base_llm_gpt35,0.2,5,13,paper,paper,0,0
14,self_transition_down,base_llm_gpt35,0.2,5,14,rock,scissors,3,-1
15,self_transition_down,base_llm_gpt35,0.2,5,15,rock,rock,0,0
16,self_transition_down,base_llm_gpt35,0.2,5,16,scissors,paper,3,-1
17,self_transition_down,base_llm_gpt35,0.2,5,17,rock,rock,0,0
18,self_transition_down,base_llm_gpt35,0.2,5,18,scissors,paper,3,-1
19,self_transition_down,base_llm_gpt35,0.2,5,19,paper,scissors,-1,3
20,self_transition_down,base_llm_gpt35,0.2,5,20,paper,rock,3,-1
21,self_transition_down,base_llm_gpt35,0.2,5,21,rock,scissors,3,-1
22,self_transition_down,base_llm_gpt35,0.2,5,22,scissors,rock,-1,3
23,self_transition_down,base_llm_gpt35,0.2,5,23,paper,paper,0,0
24,self_transition_down,base_llm_gpt35,0.2,5,24,rock,scissors,3,-1
25,self_transition_down,base_llm_gpt35,0.2,5,25,scissors,rock,-1,3
26,self_transition_down,base_llm_gpt35,0.2,5,26,paper,scissors,-1,3
27,self_transition_down,base_llm_gpt35,0.2,5,27,rock,rock,0,0
28,self_transition_down,base_llm_gpt35,0.2,5,28,scissors,paper,3,-1
29,self_transition_down,base_llm_gpt35,0.2,5,29,paper,scissors,-1,3
30,self_transition_down,base_llm_gpt35,0.2,5,30,paper,rock,3,-1
31,self_transition_down,base_llm_gpt35,0.2,5,31,rock,scissors,3,-1
32,self_transition_down,base_llm_gpt35,0.2,5,32,scissors,rock,-1,3
33,self_transition_down,base_llm_gpt35,0.2,5,33,paper,scissors,-1,3
34,self_transition_down,base_llm_gpt35,0.2,5,34,rock,rock,0,0
35,self_transition_down,base_llm_gpt35,0.2,5,35,scissors,scissors,0,0
36,self_transition_down,base_llm_gpt35,0.2,5,36,paper,rock,3,-1
37,self_transition_down,base_llm_gpt35,0.2,5,37,rock,scissors,3,-1
38,self_transition_down,base_llm_gpt35,0.2,5,38,scissors,rock,-1,3
39,self_transition_down,base_llm_gpt35,0.2,5,39,paper,scissors,-1,3
40,self_transition_down,base_llm_gpt35,0.2,5,40,rock,rock,0,0
41,self_transition_down,base_llm_gpt35,0.2,5,41,scissors,paper,3,-1
42,self_transition_down,base_llm_gpt35,0.2,5,42,paper,scissors,-1,3
43,self_transition_down,base_llm_gpt35,0.2,5,43,rock,rock,0,0
44,self_transition_down,base_llm_gpt35,0.2,5,44,scissors,scissors,0,0
45,self_transition_down,base_llm_gpt35,0.2,5,45,paper,rock,3,-1
46,self_transition_down,base_llm_gpt35,0.2,5,46,rock,scissors,3,-1
47,self_transition_down,base_llm_gpt35,0.2,5,47,scissors,rock,-1,3
48,self_transition_down,base_llm_gpt35,0.2,5,48,paper,rock,3,-1
49,self_transition_down,base_llm_gpt35,0.2,5,49,rock,scissors,3,-1
50,self_transition_down,base_llm_gpt35,0.2,5,50,scissors,rock,-1,3
51,self_transition_down,base_llm_gpt35,0.2,5,51,paper,rock,3,-1
52,self_transition_down,base_llm_gpt35,0.2,5,52,rock,scissors,3,-1
53,self_transition_down,base_llm_gpt35,0.2,5,53,scissors,rock,-1,3
54,self_transition_down,base_llm_gpt35,0.2,5,54,paper,rock,3,-1
55,self_transition_down,base_llm_gpt35,0.2,5,55,paper,scissors,-1,3
56,self_transition_down,base_llm_gpt35,0.2,5,56,rock,rock,0,0
57,self_transition_down,base_llm_gpt35,0.2,5,57,scissors,scissors,0,0
58,self_transition_down,base_llm_gpt35,0.2,5,58,paper,rock,3,-1
59,self_transition_down,base_llm_gpt35,0.2,5,59,paper,scissors,-1,3
60,self_transition_down,base_llm_gpt35,0.2,5,60,rock,rock,0,0
61,self_transition_down,base_llm_gpt35,0.2,5,61,scissors,scissors,0,0
62,self_transition_down,base_llm_gpt35,0.2,5,62,paper,rock,3,-1
63,self_transition_down,base_llm_gpt35,0.2,5,63,rock,scissors,3,-1
64,self_transition_down,base_llm_gpt35,0.2,5,64,scissors,rock,-1,3
65,self_transition_down,base_llm_gpt35,0.2,5,65,paper,rock,3,-1
66,self_transition_down,base_llm_gpt35,0.2,5,66,rock,scissors,3,-1
67,self_transition_down,base_llm_gpt35,0.2,5,67,scissors,rock,-1,3
68,self_transition_down,base_llm_gpt35,0.2,5,68,paper,rock,3,-1
69,self_transition_down,base_llm_gpt35,0.2,5,69,rock,scissors,3,-1
70,self_transition_down,base_llm_gpt35,0.2,5,70,scissors,rock,-1,3
71,self_transition_down,base_llm_gpt35,0.2,5,71,paper,rock,3,-1
72,self_transition_down,base_llm_gpt35,0.2,5,72,rock,scissors,3,-1
73,self_transition_down,base_llm_gpt35,0.2,5,73,paper,rock,3,-1
74,self_transition_down,base_llm_gpt35,0.2,5,74,rock,scissors,3,-1
75,self_transition_down,base_llm_gpt35,0.2,5,75,scissors,rock,-1,3
