,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_up_L_down_T_stay,react_gpt4o,0,scissors,paper,3,-1
1,W_up_L_down_T_stay,react_gpt4o,1,rock,rock,0,0
2,W_up_L_down_T_stay,react_gpt4o,2,rock,paper,-1,3
3,W_up_L_down_T_stay,react_gpt4o,3,paper,rock,3,-1
4,W_up_L_down_T_stay,react_gpt4o,4,scissors,scissors,0,0
5,W_up_L_down_T_stay,react_gpt4o,5,scissors,paper,3,-1
6,W_up_L_down_T_stay,react_gpt4o,6,rock,paper,-1,3
7,W_up_L_down_T_stay,react_gpt4o,7,scissors,paper,3,-1
8,W_up_L_down_T_stay,react_gpt4o,8,rock,rock,0,0
9,W_up_L_down_T_stay,react_gpt4o,9,rock,paper,-1,3
10,W_up_L_down_T_stay,react_gpt4o,10,scissors,paper,3,-1
11,W_up_L_down_T_stay,react_gpt4o,11,rock,rock,0,0
12,W_up_L_down_T_stay,react_gpt4o,12,rock,paper,-1,3
13,W_up_L_down_T_stay,react_gpt4o,13,scissors,paper,3,-1
14,W_up_L_down_T_stay,react_gpt4o,14,rock,rock,0,0
15,W_up_L_down_T_stay,react_gpt4o,15,rock,rock,0,0
16,W_up_L_down_T_stay,react_gpt4o,16,rock,paper,-1,3
17,W_up_L_down_T_stay,react_gpt4o,17,scissors,paper,3,-1
18,W_up_L_down_T_stay,react_gpt4o,18,rock,rock,0,0
19,W_up_L_down_T_stay,react_gpt4o,19,scissors,paper,3,-1
20,W_up_L_down_T_stay,react_gpt4o,20,rock,rock,0,0
21,W_up_L_down_T_stay,react_gpt4o,21,rock,paper,-1,3
22,W_up_L_down_T_stay,react_gpt4o,22,scissors,paper,3,-1
23,W_up_L_down_T_stay,react_gpt4o,23,rock,rock,0,0
24,W_up_L_down_T_stay,react_gpt4o,24,rock,rock,0,0
25,W_up_L_down_T_stay,react_gpt4o,25,rock,paper,-1,3
26,W_up_L_down_T_stay,react_gpt4o,26,scissors,paper,3,-1
27,W_up_L_down_T_stay,react_gpt4o,27,rock,rock,0,0
28,W_up_L_down_T_stay,react_gpt4o,28,rock,rock,0,0
29,W_up_L_down_T_stay,react_gpt4o,29,rock,paper,-1,3
30,W_up_L_down_T_stay,react_gpt4o,30,scissors,paper,3,-1
31,W_up_L_down_T_stay,react_gpt4o,31,rock,rock,0,0
32,W_up_L_down_T_stay,react_gpt4o,32,rock,paper,-1,3
33,W_up_L_down_T_stay,react_gpt4o,33,scissors,paper,3,-1
34,W_up_L_down_T_stay,react_gpt4o,34,rock,rock,0,0
35,W_up_L_down_T_stay,react_gpt4o,35,rock,paper,-1,3
36,W_up_L_down_T_stay,react_gpt4o,36,rock,paper,-1,3
37,W_up_L_down_T_stay,react_gpt4o,37,scissors,paper,3,-1
38,W_up_L_down_T_stay,react_gpt4o,38,scissors,rock,-1,3
39,W_up_L_down_T_stay,react_gpt4o,39,paper,paper,0,0
40,W_up_L_down_T_stay,react_gpt4o,40,paper,paper,0,0
41,W_up_L_down_T_stay,react_gpt4o,41,paper,paper,0,0
42,W_up_L_down_T_stay,react_gpt4o,42,paper,paper,0,0
43,W_up_L_down_T_stay,react_gpt4o,43,paper,scissors,-1,3
44,W_up_L_down_T_stay,react_gpt4o,44,paper,paper,0,0
45,W_up_L_down_T_stay,react_gpt4o,45,paper,paper,0,0
46,W_up_L_down_T_stay,react_gpt4o,46,paper,paper,0,0
47,W_up_L_down_T_stay,react_gpt4o,47,paper,scissors,-1,3
48,W_up_L_down_T_stay,react_gpt4o,48,rock,paper,-1,3
49,W_up_L_down_T_stay,react_gpt4o,49,scissors,rock,-1,3
50,W_up_L_down_T_stay,react_gpt4o,50,paper,paper,0,0
51,W_up_L_down_T_stay,react_gpt4o,51,paper,paper,0,0
52,W_up_L_down_T_stay,react_gpt4o,52,paper,scissors,-1,3
53,W_up_L_down_T_stay,react_gpt4o,53,rock,paper,-1,3
54,W_up_L_down_T_stay,react_gpt4o,54,scissors,paper,3,-1
55,W_up_L_down_T_stay,react_gpt4o,55,rock,rock,0,0
56,W_up_L_down_T_stay,react_gpt4o,56,rock,paper,-1,3
57,W_up_L_down_T_stay,react_gpt4o,57,scissors,paper,3,-1
58,W_up_L_down_T_stay,react_gpt4o,58,rock,rock,0,0
59,W_up_L_down_T_stay,react_gpt4o,59,rock,paper,-1,3
60,W_up_L_down_T_stay,react_gpt4o,60,scissors,paper,3,-1
61,W_up_L_down_T_stay,react_gpt4o,61,rock,rock,0,0
62,W_up_L_down_T_stay,react_gpt4o,62,rock,paper,-1,3
63,W_up_L_down_T_stay,react_gpt4o,63,scissors,paper,3,-1
64,W_up_L_down_T_stay,react_gpt4o,64,rock,rock,0,0
65,W_up_L_down_T_stay,react_gpt4o,65,rock,paper,-1,3
66,W_up_L_down_T_stay,react_gpt4o,66,scissors,paper,3,-1
67,W_up_L_down_T_stay,react_gpt4o,67,rock,rock,0,0
68,W_up_L_down_T_stay,react_gpt4o,68,paper,paper,0,0
69,W_up_L_down_T_stay,react_gpt4o,69,paper,scissors,-1,3
70,W_up_L_down_T_stay,react_gpt4o,70,rock,paper,-1,3
71,W_up_L_down_T_stay,react_gpt4o,71,scissors,rock,-1,3
72,W_up_L_down_T_stay,react_gpt4o,72,paper,scissors,-1,3
73,W_up_L_down_T_stay,react_gpt4o,73,rock,paper,-1,3
74,W_up_L_down_T_stay,react_gpt4o,74,scissors,paper,3,-1
75,W_up_L_down_T_stay,react_gpt4o,75,rock,rock,0,0
76,W_up_L_down_T_stay,react_gpt4o,76,rock,rock,0,0
77,W_up_L_down_T_stay,react_gpt4o,77,rock,paper,-1,3
78,W_up_L_down_T_stay,react_gpt4o,78,scissors,paper,3,-1
79,W_up_L_down_T_stay,react_gpt4o,79,rock,rock,0,0
80,W_up_L_down_T_stay,react_gpt4o,80,rock,paper,-1,3
81,W_up_L_down_T_stay,react_gpt4o,81,scissors,paper,3,-1
82,W_up_L_down_T_stay,react_gpt4o,82,rock,rock,0,0
83,W_up_L_down_T_stay,react_gpt4o,83,rock,paper,-1,3
84,W_up_L_down_T_stay,react_gpt4o,84,scissors,rock,-1,3
85,W_up_L_down_T_stay,react_gpt4o,85,scissors,paper,3,-1
86,W_up_L_down_T_stay,react_gpt4o,86,rock,rock,0,0
87,W_up_L_down_T_stay,react_gpt4o,87,rock,rock,0,0
88,W_up_L_down_T_stay,react_gpt4o,88,rock,paper,-1,3
89,W_up_L_down_T_stay,react_gpt4o,89,scissors,paper,3,-1
90,W_up_L_down_T_stay,react_gpt4o,90,rock,rock,0,0
91,W_up_L_down_T_stay,react_gpt4o,91,rock,paper,-1,3
92,W_up_L_down_T_stay,react_gpt4o,92,scissors,paper,3,-1
93,W_up_L_down_T_stay,react_gpt4o,93,rock,rock,0,0
94,W_up_L_down_T_stay,react_gpt4o,94,paper,rock,3,-1
95,W_up_L_down_T_stay,react_gpt4o,95,scissors,rock,-1,3
96,W_up_L_down_T_stay,react_gpt4o,96,rock,scissors,3,-1
97,W_up_L_down_T_stay,react_gpt4o,97,paper,paper,0,0
98,W_up_L_down_T_stay,react_gpt4o,98,paper,rock,3,-1
99,W_up_L_down_T_stay,react_gpt4o,99,scissors,scissors,0,0
100,W_up_L_down_T_stay,react_gpt4o,100,scissors,paper,3,-1
101,W_up_L_down_T_stay,react_gpt4o,101,rock,rock,0,0
102,W_up_L_down_T_stay,react_gpt4o,102,paper,paper,0,0
103,W_up_L_down_T_stay,react_gpt4o,103,paper,paper,0,0
104,W_up_L_down_T_stay,react_gpt4o,104,rock,scissors,3,-1
105,W_up_L_down_T_stay,react_gpt4o,105,paper,paper,0,0
106,W_up_L_down_T_stay,react_gpt4o,106,paper,scissors,-1,3
107,W_up_L_down_T_stay,react_gpt4o,107,scissors,scissors,0,0
108,W_up_L_down_T_stay,react_gpt4o,108,scissors,rock,-1,3
109,W_up_L_down_T_stay,react_gpt4o,109,paper,scissors,-1,3
110,W_up_L_down_T_stay,react_gpt4o,110,paper,paper,0,0
