,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,prev_outcome_prev_transition,choose_hypothesis_gpt4o,0,rock,paper,-1,3
1,prev_outcome_prev_transition,choose_hypothesis_gpt4o,1,scissors,scissors,0,0
2,prev_outcome_prev_transition,choose_hypothesis_gpt4o,2,scissors,rock,-1,3
3,prev_outcome_prev_transition,choose_hypothesis_gpt4o,3,paper,scissors,-1,3
4,prev_outcome_prev_transition,choose_hypothesis_gpt4o,4,scissors,paper,3,-1
5,prev_outcome_prev_transition,choose_hypothesis_gpt4o,5,rock,rock,0,0
6,prev_outcome_prev_transition,choose_hypothesis_gpt4o,6,scissors,paper,3,-1
7,prev_outcome_prev_transition,choose_hypothesis_gpt4o,7,paper,rock,3,-1
8,prev_outcome_prev_transition,choose_hypothesis_gpt4o,8,rock,rock,0,0
9,prev_outcome_prev_transition,choose_hypothesis_gpt4o,9,rock,paper,-1,3
10,prev_outcome_prev_transition,choose_hypothesis_gpt4o,10,scissors,scissors,0,0
11,prev_outcome_prev_transition,choose_hypothesis_gpt4o,11,scissors,rock,-1,3
12,prev_outcome_prev_transition,choose_hypothesis_gpt4o,12,paper,scissors,-1,3
13,prev_outcome_prev_transition,choose_hypothesis_gpt4o,13,scissors,paper,3,-1
14,prev_outcome_prev_transition,choose_hypothesis_gpt4o,14,rock,paper,-1,3
15,prev_outcome_prev_transition,choose_hypothesis_gpt4o,15,rock,rock,0,0
16,prev_outcome_prev_transition,choose_hypothesis_gpt4o,16,scissors,paper,3,-1
17,prev_outcome_prev_transition,choose_hypothesis_gpt4o,17,paper,rock,3,-1
18,prev_outcome_prev_transition,choose_hypothesis_gpt4o,18,rock,rock,0,0
19,prev_outcome_prev_transition,choose_hypothesis_gpt4o,19,rock,rock,0,0
20,prev_outcome_prev_transition,choose_hypothesis_gpt4o,20,paper,paper,0,0
21,prev_outcome_prev_transition,choose_hypothesis_gpt4o,21,rock,rock,0,0
22,prev_outcome_prev_transition,choose_hypothesis_gpt4o,22,rock,paper,-1,3
23,prev_outcome_prev_transition,choose_hypothesis_gpt4o,23,scissors,rock,-1,3
24,prev_outcome_prev_transition,choose_hypothesis_gpt4o,24,rock,scissors,3,-1
25,prev_outcome_prev_transition,choose_hypothesis_gpt4o,25,paper,scissors,-1,3
26,prev_outcome_prev_transition,choose_hypothesis_gpt4o,26,paper,paper,0,0
27,prev_outcome_prev_transition,choose_hypothesis_gpt4o,27,scissors,paper,3,-1
28,prev_outcome_prev_transition,choose_hypothesis_gpt4o,28,rock,rock,0,0
29,prev_outcome_prev_transition,choose_hypothesis_gpt4o,29,scissors,rock,-1,3
30,prev_outcome_prev_transition,choose_hypothesis_gpt4o,30,rock,scissors,3,-1
31,prev_outcome_prev_transition,choose_hypothesis_gpt4o,31,paper,paper,0,0
