,sequential_agent_class,tom_agent_class,tom_agent_softmax_temp,tom_agent_num_hypotheses,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,0,rock,paper,-1,3
1,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,1,paper,paper,0,0
2,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,2,rock,scissors,3,-1
3,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,3,rock,paper,-1,3
4,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,4,paper,paper,0,0
5,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,5,rock,paper,-1,3
6,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,6,paper,scissors,-1,3
7,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,7,scissors,paper,3,-1
8,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,8,scissors,rock,-1,3
9,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,9,rock,scissors,3,-1
10,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,10,rock,paper,-1,3
11,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,11,paper,scissors,-1,3
12,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,12,scissors,rock,-1,3
13,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,13,paper,scissors,-1,3
14,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,14,scissors,rock,-1,3
15,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,15,rock,scissors,3,-1
16,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,16,rock,paper,-1,3
17,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,17,paper,scissors,-1,3
18,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,18,scissors,rock,-1,3
19,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,19,scissors,scissors,0,0
20,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,20,rock,paper,-1,3
21,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,21,paper,scissors,-1,3
22,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,22,scissors,rock,-1,3
23,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,23,rock,scissors,3,-1
24,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,24,rock,paper,-1,3
25,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,25,paper,scissors,-1,3
26,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,26,scissors,rock,-1,3
27,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,27,rock,scissors,3,-1
28,W_stay_L_up_T_down,hm_scaffold_1shot_gpt4o,0.2,5,28,rock,paper,-1,3
