,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_down,choose_hypothesis_gpt4o,0,scissors,rock,-1,3
1,self_transition_down,choose_hypothesis_gpt4o,1,paper,paper,0,0
2,self_transition_down,choose_hypothesis_gpt4o,2,rock,scissors,3,-1
3,self_transition_down,choose_hypothesis_gpt4o,3,scissors,paper,3,-1
4,self_transition_down,choose_hypothesis_gpt4o,4,paper,rock,3,-1
5,self_transition_down,choose_hypothesis_gpt4o,5,rock,rock,0,0
6,self_transition_down,choose_hypothesis_gpt4o,6,scissors,scissors,0,0
7,self_transition_down,choose_hypothesis_gpt4o,7,paper,paper,0,0
8,self_transition_down,choose_hypothesis_gpt4o,8,rock,scissors,3,-1
9,self_transition_down,choose_hypothesis_gpt4o,9,scissors,scissors,0,0
10,self_transition_down,choose_hypothesis_gpt4o,10,paper,rock,3,-1
11,self_transition_down,choose_hypothesis_gpt4o,11,rock,scissors,3,-1
12,self_transition_down,choose_hypothesis_gpt4o,12,scissors,rock,-1,3
13,self_transition_down,choose_hypothesis_gpt4o,13,paper,paper,0,0
14,self_transition_down,choose_hypothesis_gpt4o,14,rock,scissors,3,-1
15,self_transition_down,choose_hypothesis_gpt4o,15,scissors,paper,3,-1
16,self_transition_down,choose_hypothesis_gpt4o,16,paper,paper,0,0
17,self_transition_down,choose_hypothesis_gpt4o,17,rock,rock,0,0
18,self_transition_down,choose_hypothesis_gpt4o,18,paper,scissors,-1,3
19,self_transition_down,choose_hypothesis_gpt4o,19,rock,rock,0,0
20,self_transition_down,choose_hypothesis_gpt4o,20,paper,rock,3,-1
21,self_transition_down,choose_hypothesis_gpt4o,21,rock,rock,0,0
22,self_transition_down,choose_hypothesis_gpt4o,22,paper,scissors,-1,3
23,self_transition_down,choose_hypothesis_gpt4o,23,rock,paper,-1,3
24,self_transition_down,choose_hypothesis_gpt4o,24,scissors,rock,-1,3
25,self_transition_down,choose_hypothesis_gpt4o,25,paper,paper,0,0
26,self_transition_down,choose_hypothesis_gpt4o,26,rock,scissors,3,-1
27,self_transition_down,choose_hypothesis_gpt4o,27,scissors,scissors,0,0
28,self_transition_down,choose_hypothesis_gpt4o,28,paper,rock,3,-1
29,self_transition_down,choose_hypothesis_gpt4o,29,rock,scissors,3,-1
30,self_transition_down,choose_hypothesis_gpt4o,30,scissors,scissors,0,0
31,self_transition_down,choose_hypothesis_gpt4o,31,paper,paper,0,0
32,self_transition_down,choose_hypothesis_gpt4o,32,rock,scissors,3,-1
33,self_transition_down,choose_hypothesis_gpt4o,33,scissors,paper,3,-1
34,self_transition_down,choose_hypothesis_gpt4o,34,paper,paper,0,0
35,self_transition_down,choose_hypothesis_gpt4o,35,rock,rock,0,0
36,self_transition_down,choose_hypothesis_gpt4o,36,scissors,rock,-1,3
37,self_transition_down,choose_hypothesis_gpt4o,37,paper,paper,0,0
38,self_transition_down,choose_hypothesis_gpt4o,38,rock,rock,0,0
39,self_transition_down,choose_hypothesis_gpt4o,39,scissors,paper,3,-1
40,self_transition_down,choose_hypothesis_gpt4o,40,paper,paper,0,0
41,self_transition_down,choose_hypothesis_gpt4o,41,rock,scissors,3,-1
42,self_transition_down,choose_hypothesis_gpt4o,42,scissors,paper,3,-1
43,self_transition_down,choose_hypothesis_gpt4o,43,paper,scissors,-1,3
44,self_transition_down,choose_hypothesis_gpt4o,44,rock,rock,0,0
45,self_transition_down,choose_hypothesis_gpt4o,45,scissors,paper,3,-1
46,self_transition_down,choose_hypothesis_gpt4o,46,paper,paper,0,0
47,self_transition_down,choose_hypothesis_gpt4o,47,rock,scissors,3,-1
48,self_transition_down,choose_hypothesis_gpt4o,48,scissors,paper,3,-1
49,self_transition_down,choose_hypothesis_gpt4o,49,paper,paper,0,0
50,self_transition_down,choose_hypothesis_gpt4o,50,rock,paper,-1,3
51,self_transition_down,choose_hypothesis_gpt4o,51,scissors,rock,-1,3
52,self_transition_down,choose_hypothesis_gpt4o,52,paper,paper,0,0
53,self_transition_down,choose_hypothesis_gpt4o,53,rock,scissors,3,-1
54,self_transition_down,choose_hypothesis_gpt4o,54,rock,paper,-1,3
55,self_transition_down,choose_hypothesis_gpt4o,55,scissors,scissors,0,0
56,self_transition_down,choose_hypothesis_gpt4o,56,paper,scissors,-1,3
57,self_transition_down,choose_hypothesis_gpt4o,57,scissors,paper,3,-1
58,self_transition_down,choose_hypothesis_gpt4o,58,scissors,paper,3,-1
59,self_transition_down,choose_hypothesis_gpt4o,59,paper,rock,3,-1
60,self_transition_down,choose_hypothesis_gpt4o,60,rock,paper,-1,3
61,self_transition_down,choose_hypothesis_gpt4o,61,scissors,rock,-1,3
62,self_transition_down,choose_hypothesis_gpt4o,62,paper,paper,0,0
63,self_transition_down,choose_hypothesis_gpt4o,63,rock,paper,-1,3
64,self_transition_down,choose_hypothesis_gpt4o,64,scissors,rock,-1,3
65,self_transition_down,choose_hypothesis_gpt4o,65,paper,scissors,-1,3
66,self_transition_down,choose_hypothesis_gpt4o,66,rock,paper,-1,3
67,self_transition_down,choose_hypothesis_gpt4o,67,scissors,rock,-1,3
68,self_transition_down,choose_hypothesis_gpt4o,68,paper,scissors,-1,3
69,self_transition_down,choose_hypothesis_gpt4o,69,rock,rock,0,0
70,self_transition_down,choose_hypothesis_gpt4o,70,scissors,paper,3,-1
71,self_transition_down,choose_hypothesis_gpt4o,71,paper,paper,0,0
72,self_transition_down,choose_hypothesis_gpt4o,72,rock,scissors,3,-1
73,self_transition_down,choose_hypothesis_gpt4o,73,scissors,paper,3,-1
74,self_transition_down,choose_hypothesis_gpt4o,74,paper,paper,0,0
75,self_transition_down,choose_hypothesis_gpt4o,75,rock,scissors,3,-1
76,self_transition_down,choose_hypothesis_gpt4o,76,rock,scissors,3,-1
77,self_transition_down,choose_hypothesis_gpt4o,77,scissors,scissors,0,0
78,self_transition_down,choose_hypothesis_gpt4o,78,paper,rock,3,-1
79,self_transition_down,choose_hypothesis_gpt4o,79,rock,scissors,3,-1
80,self_transition_down,choose_hypothesis_gpt4o,80,rock,paper,-1,3
81,self_transition_down,choose_hypothesis_gpt4o,81,scissors,scissors,0,0
82,self_transition_down,choose_hypothesis_gpt4o,82,paper,scissors,-1,3
83,self_transition_down,choose_hypothesis_gpt4o,83,rock,paper,-1,3
84,self_transition_down,choose_hypothesis_gpt4o,84,scissors,rock,-1,3
85,self_transition_down,choose_hypothesis_gpt4o,85,paper,scissors,-1,3
86,self_transition_down,choose_hypothesis_gpt4o,86,rock,paper,-1,3
87,self_transition_down,choose_hypothesis_gpt4o,87,scissors,rock,-1,3
88,self_transition_down,choose_hypothesis_gpt4o,88,paper,paper,0,0
89,self_transition_down,choose_hypothesis_gpt4o,89,rock,rock,0,0
90,self_transition_down,choose_hypothesis_gpt4o,90,rock,scissors,3,-1
91,self_transition_down,choose_hypothesis_gpt4o,91,scissors,rock,-1,3
92,self_transition_down,choose_hypothesis_gpt4o,92,paper,scissors,-1,3
93,self_transition_down,choose_hypothesis_gpt4o,93,rock,paper,-1,3
94,self_transition_down,choose_hypothesis_gpt4o,94,scissors,rock,-1,3
95,self_transition_down,choose_hypothesis_gpt4o,95,paper,paper,0,0
96,self_transition_down,choose_hypothesis_gpt4o,96,rock,scissors,3,-1
97,self_transition_down,choose_hypothesis_gpt4o,97,scissors,paper,3,-1
98,self_transition_down,choose_hypothesis_gpt4o,98,paper,rock,3,-1
99,self_transition_down,choose_hypothesis_gpt4o,99,rock,scissors,3,-1
100,self_transition_down,choose_hypothesis_gpt4o,100,scissors,paper,3,-1
101,self_transition_down,choose_hypothesis_gpt4o,101,paper,paper,0,0
102,self_transition_down,choose_hypothesis_gpt4o,102,rock,scissors,3,-1
103,self_transition_down,choose_hypothesis_gpt4o,103,scissors,paper,3,-1
