,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_down,give_hypothesis_gpt4o,0,scissors,rock,-1,3
1,self_transition_down,give_hypothesis_gpt4o,1,rock,scissors,3,-1
2,self_transition_down,give_hypothesis_gpt4o,2,scissors,rock,-1,3
3,self_transition_down,give_hypothesis_gpt4o,3,paper,scissors,-1,3
4,self_transition_down,give_hypothesis_gpt4o,4,rock,paper,-1,3
5,self_transition_down,give_hypothesis_gpt4o,5,scissors,rock,-1,3
6,self_transition_down,give_hypothesis_gpt4o,6,paper,scissors,-1,3
7,self_transition_down,give_hypothesis_gpt4o,7,rock,paper,-1,3
8,self_transition_down,give_hypothesis_gpt4o,8,scissors,rock,-1,3
9,self_transition_down,give_hypothesis_gpt4o,9,paper,scissors,-1,3
10,self_transition_down,give_hypothesis_gpt4o,10,rock,paper,-1,3
11,self_transition_down,give_hypothesis_gpt4o,11,scissors,rock,-1,3
12,self_transition_down,give_hypothesis_gpt4o,12,paper,scissors,-1,3
13,self_transition_down,give_hypothesis_gpt4o,13,rock,paper,-1,3
14,self_transition_down,give_hypothesis_gpt4o,14,scissors,rock,-1,3
15,self_transition_down,give_hypothesis_gpt4o,15,paper,scissors,-1,3
16,self_transition_down,give_hypothesis_gpt4o,16,rock,paper,-1,3
17,self_transition_down,give_hypothesis_gpt4o,17,scissors,rock,-1,3
18,self_transition_down,give_hypothesis_gpt4o,18,paper,scissors,-1,3
19,self_transition_down,give_hypothesis_gpt4o,19,rock,paper,-1,3
20,self_transition_down,give_hypothesis_gpt4o,20,scissors,rock,-1,3
21,self_transition_down,give_hypothesis_gpt4o,21,paper,scissors,-1,3
22,self_transition_down,give_hypothesis_gpt4o,22,rock,paper,-1,3
23,self_transition_down,give_hypothesis_gpt4o,23,scissors,rock,-1,3
24,self_transition_down,give_hypothesis_gpt4o,24,paper,scissors,-1,3
25,self_transition_down,give_hypothesis_gpt4o,25,rock,paper,-1,3
26,self_transition_down,give_hypothesis_gpt4o,26,rock,rock,0,0
27,self_transition_down,give_hypothesis_gpt4o,27,scissors,rock,-1,3
28,self_transition_down,give_hypothesis_gpt4o,28,paper,scissors,-1,3
29,self_transition_down,give_hypothesis_gpt4o,29,rock,paper,-1,3
30,self_transition_down,give_hypothesis_gpt4o,30,scissors,rock,-1,3
31,self_transition_down,give_hypothesis_gpt4o,31,scissors,scissors,0,0
32,self_transition_down,give_hypothesis_gpt4o,32,paper,scissors,-1,3
33,self_transition_down,give_hypothesis_gpt4o,33,rock,paper,-1,3
34,self_transition_down,give_hypothesis_gpt4o,34,scissors,rock,-1,3
35,self_transition_down,give_hypothesis_gpt4o,35,paper,scissors,-1,3
36,self_transition_down,give_hypothesis_gpt4o,36,rock,paper,-1,3
37,self_transition_down,give_hypothesis_gpt4o,37,rock,rock,0,0
38,self_transition_down,give_hypothesis_gpt4o,38,scissors,rock,-1,3
39,self_transition_down,give_hypothesis_gpt4o,39,scissors,scissors,0,0
40,self_transition_down,give_hypothesis_gpt4o,40,paper,scissors,-1,3
41,self_transition_down,give_hypothesis_gpt4o,41,rock,paper,-1,3
42,self_transition_down,give_hypothesis_gpt4o,42,scissors,rock,-1,3
43,self_transition_down,give_hypothesis_gpt4o,43,paper,scissors,-1,3
44,self_transition_down,give_hypothesis_gpt4o,44,rock,paper,-1,3
45,self_transition_down,give_hypothesis_gpt4o,45,scissors,rock,-1,3
46,self_transition_down,give_hypothesis_gpt4o,46,paper,scissors,-1,3
47,self_transition_down,give_hypothesis_gpt4o,47,rock,paper,-1,3
48,self_transition_down,give_hypothesis_gpt4o,48,scissors,rock,-1,3
49,self_transition_down,give_hypothesis_gpt4o,49,rock,scissors,3,-1
50,self_transition_down,give_hypothesis_gpt4o,50,scissors,rock,-1,3
51,self_transition_down,give_hypothesis_gpt4o,51,paper,scissors,-1,3
52,self_transition_down,give_hypothesis_gpt4o,52,rock,paper,-1,3
53,self_transition_down,give_hypothesis_gpt4o,53,scissors,rock,-1,3
54,self_transition_down,give_hypothesis_gpt4o,54,paper,scissors,-1,3
55,self_transition_down,give_hypothesis_gpt4o,55,rock,rock,0,0
56,self_transition_down,give_hypothesis_gpt4o,56,scissors,rock,-1,3
57,self_transition_down,give_hypothesis_gpt4o,57,paper,scissors,-1,3
58,self_transition_down,give_hypothesis_gpt4o,58,rock,paper,-1,3
59,self_transition_down,give_hypothesis_gpt4o,59,scissors,rock,-1,3
60,self_transition_down,give_hypothesis_gpt4o,60,paper,scissors,-1,3
61,self_transition_down,give_hypothesis_gpt4o,61,rock,paper,-1,3
62,self_transition_down,give_hypothesis_gpt4o,62,scissors,rock,-1,3
63,self_transition_down,give_hypothesis_gpt4o,63,rock,scissors,3,-1
64,self_transition_down,give_hypothesis_gpt4o,64,scissors,rock,-1,3
65,self_transition_down,give_hypothesis_gpt4o,65,paper,scissors,-1,3
66,self_transition_down,give_hypothesis_gpt4o,66,rock,paper,-1,3
67,self_transition_down,give_hypothesis_gpt4o,67,scissors,rock,-1,3
68,self_transition_down,give_hypothesis_gpt4o,68,paper,scissors,-1,3
69,self_transition_down,give_hypothesis_gpt4o,69,paper,paper,0,0
70,self_transition_down,give_hypothesis_gpt4o,70,rock,paper,-1,3
71,self_transition_down,give_hypothesis_gpt4o,71,scissors,rock,-1,3
72,self_transition_down,give_hypothesis_gpt4o,72,paper,scissors,-1,3
73,self_transition_down,give_hypothesis_gpt4o,73,rock,paper,-1,3
74,self_transition_down,give_hypothesis_gpt4o,74,scissors,rock,-1,3
75,self_transition_down,give_hypothesis_gpt4o,75,paper,scissors,-1,3
76,self_transition_down,give_hypothesis_gpt4o,76,rock,paper,-1,3
77,self_transition_down,give_hypothesis_gpt4o,77,scissors,rock,-1,3
78,self_transition_down,give_hypothesis_gpt4o,78,paper,scissors,-1,3
79,self_transition_down,give_hypothesis_gpt4o,79,rock,paper,-1,3
80,self_transition_down,give_hypothesis_gpt4o,80,scissors,rock,-1,3
81,self_transition_down,give_hypothesis_gpt4o,81,paper,scissors,-1,3
82,self_transition_down,give_hypothesis_gpt4o,82,rock,paper,-1,3
83,self_transition_down,give_hypothesis_gpt4o,83,scissors,rock,-1,3
84,self_transition_down,give_hypothesis_gpt4o,84,paper,scissors,-1,3
85,self_transition_down,give_hypothesis_gpt4o,85,rock,paper,-1,3
86,self_transition_down,give_hypothesis_gpt4o,86,scissors,rock,-1,3
87,self_transition_down,give_hypothesis_gpt4o,87,paper,scissors,-1,3
88,self_transition_down,give_hypothesis_gpt4o,88,rock,paper,-1,3
89,self_transition_down,give_hypothesis_gpt4o,89,scissors,rock,-1,3
90,self_transition_down,give_hypothesis_gpt4o,90,paper,scissors,-1,3
91,self_transition_down,give_hypothesis_gpt4o,91,rock,paper,-1,3
92,self_transition_down,give_hypothesis_gpt4o,92,scissors,rock,-1,3
93,self_transition_down,give_hypothesis_gpt4o,93,paper,paper,0,0
94,self_transition_down,give_hypothesis_gpt4o,94,rock,paper,-1,3
95,self_transition_down,give_hypothesis_gpt4o,95,scissors,rock,-1,3
96,self_transition_down,give_hypothesis_gpt4o,96,paper,scissors,-1,3
97,self_transition_down,give_hypothesis_gpt4o,97,rock,paper,-1,3
98,self_transition_down,give_hypothesis_gpt4o,98,scissors,rock,-1,3
99,self_transition_down,give_hypothesis_gpt4o,99,paper,scissors,-1,3
100,self_transition_down,give_hypothesis_gpt4o,100,rock,paper,-1,3
101,self_transition_down,give_hypothesis_gpt4o,101,scissors,rock,-1,3
102,self_transition_down,give_hypothesis_gpt4o,102,paper,scissors,-1,3
103,self_transition_down,give_hypothesis_gpt4o,103,paper,paper,0,0
104,self_transition_down,give_hypothesis_gpt4o,104,rock,paper,-1,3
105,self_transition_down,give_hypothesis_gpt4o,105,rock,rock,0,0
106,self_transition_down,give_hypothesis_gpt4o,106,scissors,rock,-1,3
107,self_transition_down,give_hypothesis_gpt4o,107,paper,scissors,-1,3
108,self_transition_down,give_hypothesis_gpt4o,108,scissors,paper,3,-1
109,self_transition_down,give_hypothesis_gpt4o,109,paper,scissors,-1,3
110,self_transition_down,give_hypothesis_gpt4o,110,rock,paper,-1,3
111,self_transition_down,give_hypothesis_gpt4o,111,scissors,rock,-1,3
112,self_transition_down,give_hypothesis_gpt4o,112,paper,scissors,-1,3
113,self_transition_down,give_hypothesis_gpt4o,113,rock,paper,-1,3
114,self_transition_down,give_hypothesis_gpt4o,114,scissors,rock,-1,3
115,self_transition_down,give_hypothesis_gpt4o,115,paper,scissors,-1,3
116,self_transition_down,give_hypothesis_gpt4o,116,paper,paper,0,0
117,self_transition_down,give_hypothesis_gpt4o,117,rock,paper,-1,3
118,self_transition_down,give_hypothesis_gpt4o,118,scissors,rock,-1,3
119,self_transition_down,give_hypothesis_gpt4o,119,rock,paper,-1,3
120,self_transition_down,give_hypothesis_gpt4o,120,rock,rock,0,0
121,self_transition_down,give_hypothesis_gpt4o,121,rock,rock,0,0
122,self_transition_down,give_hypothesis_gpt4o,122,scissors,rock,-1,3
123,self_transition_down,give_hypothesis_gpt4o,123,paper,scissors,-1,3
124,self_transition_down,give_hypothesis_gpt4o,124,rock,paper,-1,3
125,self_transition_down,give_hypothesis_gpt4o,125,scissors,rock,-1,3
126,self_transition_down,give_hypothesis_gpt4o,126,paper,scissors,-1,3
127,self_transition_down,give_hypothesis_gpt4o,127,rock,paper,-1,3
128,self_transition_down,give_hypothesis_gpt4o,128,scissors,rock,-1,3
129,self_transition_down,give_hypothesis_gpt4o,129,paper,scissors,-1,3
130,self_transition_down,give_hypothesis_gpt4o,130,scissors,paper,3,-1
131,self_transition_down,give_hypothesis_gpt4o,131,paper,paper,0,0
132,self_transition_down,give_hypothesis_gpt4o,132,rock,paper,-1,3
133,self_transition_down,give_hypothesis_gpt4o,133,scissors,rock,-1,3
134,self_transition_down,give_hypothesis_gpt4o,134,paper,scissors,-1,3
135,self_transition_down,give_hypothesis_gpt4o,135,rock,paper,-1,3
136,self_transition_down,give_hypothesis_gpt4o,136,scissors,rock,-1,3
137,self_transition_down,give_hypothesis_gpt4o,137,paper,paper,0,0
138,self_transition_down,give_hypothesis_gpt4o,138,rock,paper,-1,3
139,self_transition_down,give_hypothesis_gpt4o,139,scissors,rock,-1,3
140,self_transition_down,give_hypothesis_gpt4o,140,paper,scissors,-1,3
141,self_transition_down,give_hypothesis_gpt4o,141,rock,paper,-1,3
142,self_transition_down,give_hypothesis_gpt4o,142,scissors,rock,-1,3
143,self_transition_down,give_hypothesis_gpt4o,143,rock,scissors,3,-1
144,self_transition_down,give_hypothesis_gpt4o,144,scissors,rock,-1,3
145,self_transition_down,give_hypothesis_gpt4o,145,paper,paper,0,0
146,self_transition_down,give_hypothesis_gpt4o,146,rock,paper,-1,3
147,self_transition_down,give_hypothesis_gpt4o,147,scissors,rock,-1,3
148,self_transition_down,give_hypothesis_gpt4o,148,rock,scissors,3,-1
149,self_transition_down,give_hypothesis_gpt4o,149,paper,rock,3,-1
150,self_transition_down,give_hypothesis_gpt4o,150,scissors,rock,-1,3
151,self_transition_down,give_hypothesis_gpt4o,151,paper,scissors,-1,3
