,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,self_transition_up,base_llm_gpt4o,0,scissors,rock,-1,3
1,self_transition_up,base_llm_gpt4o,1,rock,rock,0,0
2,self_transition_up,base_llm_gpt4o,2,paper,paper,0,0
3,self_transition_up,base_llm_gpt4o,3,scissors,scissors,0,0
4,self_transition_up,base_llm_gpt4o,4,rock,rock,0,0
5,self_transition_up,base_llm_gpt4o,5,paper,paper,0,0
6,self_transition_up,base_llm_gpt4o,6,scissors,scissors,0,0
7,self_transition_up,base_llm_gpt4o,7,rock,rock,0,0
8,self_transition_up,base_llm_gpt4o,8,paper,paper,0,0
9,self_transition_up,base_llm_gpt4o,9,scissors,scissors,0,0
10,self_transition_up,base_llm_gpt4o,10,rock,rock,0,0
11,self_transition_up,base_llm_gpt4o,11,paper,paper,0,0
12,self_transition_up,base_llm_gpt4o,12,scissors,scissors,0,0
13,self_transition_up,base_llm_gpt4o,13,rock,rock,0,0
14,self_transition_up,base_llm_gpt4o,14,paper,paper,0,0
15,self_transition_up,base_llm_gpt4o,15,scissors,scissors,0,0
16,self_transition_up,base_llm_gpt4o,16,rock,rock,0,0
17,self_transition_up,base_llm_gpt4o,17,paper,paper,0,0
18,self_transition_up,base_llm_gpt4o,18,scissors,scissors,0,0
19,self_transition_up,base_llm_gpt4o,19,rock,rock,0,0
20,self_transition_up,base_llm_gpt4o,20,scissors,paper,3,-1
21,self_transition_up,base_llm_gpt4o,21,rock,rock,0,0
22,self_transition_up,base_llm_gpt4o,22,paper,paper,0,0
23,self_transition_up,base_llm_gpt4o,23,scissors,scissors,0,0
24,self_transition_up,base_llm_gpt4o,24,rock,rock,0,0
25,self_transition_up,base_llm_gpt4o,25,paper,paper,0,0
26,self_transition_up,base_llm_gpt4o,26,rock,scissors,3,-1
27,self_transition_up,base_llm_gpt4o,27,paper,paper,0,0
28,self_transition_up,base_llm_gpt4o,28,scissors,scissors,0,0
29,self_transition_up,base_llm_gpt4o,29,rock,rock,0,0
30,self_transition_up,base_llm_gpt4o,30,paper,paper,0,0
31,self_transition_up,base_llm_gpt4o,31,scissors,scissors,0,0
32,self_transition_up,base_llm_gpt4o,32,rock,rock,0,0
33,self_transition_up,base_llm_gpt4o,33,paper,paper,0,0
34,self_transition_up,base_llm_gpt4o,34,scissors,scissors,0,0
35,self_transition_up,base_llm_gpt4o,35,rock,rock,0,0
36,self_transition_up,base_llm_gpt4o,36,paper,paper,0,0
37,self_transition_up,base_llm_gpt4o,37,rock,scissors,3,-1
38,self_transition_up,base_llm_gpt4o,38,paper,paper,0,0
39,self_transition_up,base_llm_gpt4o,39,scissors,scissors,0,0
40,self_transition_up,base_llm_gpt4o,40,rock,rock,0,0
41,self_transition_up,base_llm_gpt4o,41,paper,paper,0,0
42,self_transition_up,base_llm_gpt4o,42,scissors,scissors,0,0
43,self_transition_up,base_llm_gpt4o,43,rock,rock,0,0
44,self_transition_up,base_llm_gpt4o,44,paper,paper,0,0
45,self_transition_up,base_llm_gpt4o,45,scissors,scissors,0,0
46,self_transition_up,base_llm_gpt4o,46,rock,rock,0,0
47,self_transition_up,base_llm_gpt4o,47,paper,paper,0,0
48,self_transition_up,base_llm_gpt4o,48,scissors,scissors,0,0
49,self_transition_up,base_llm_gpt4o,49,rock,rock,0,0
50,self_transition_up,base_llm_gpt4o,50,paper,paper,0,0
51,self_transition_up,base_llm_gpt4o,51,scissors,scissors,0,0
52,self_transition_up,base_llm_gpt4o,52,rock,rock,0,0
53,self_transition_up,base_llm_gpt4o,53,paper,paper,0,0
54,self_transition_up,base_llm_gpt4o,54,paper,scissors,-1,3
55,self_transition_up,base_llm_gpt4o,55,scissors,rock,-1,3
56,self_transition_up,base_llm_gpt4o,56,rock,rock,0,0
57,self_transition_up,base_llm_gpt4o,57,paper,rock,3,-1
58,self_transition_up,base_llm_gpt4o,58,scissors,scissors,0,0
59,self_transition_up,base_llm_gpt4o,59,rock,rock,0,0
60,self_transition_up,base_llm_gpt4o,60,paper,paper,0,0
61,self_transition_up,base_llm_gpt4o,61,scissors,scissors,0,0
62,self_transition_up,base_llm_gpt4o,62,rock,rock,0,0
63,self_transition_up,base_llm_gpt4o,63,rock,paper,-1,3
64,self_transition_up,base_llm_gpt4o,64,paper,scissors,-1,3
65,self_transition_up,base_llm_gpt4o,65,scissors,rock,-1,3
66,self_transition_up,base_llm_gpt4o,66,rock,rock,0,0
67,self_transition_up,base_llm_gpt4o,67,paper,paper,0,0
68,self_transition_up,base_llm_gpt4o,68,scissors,scissors,0,0
69,self_transition_up,base_llm_gpt4o,69,paper,rock,3,-1
70,self_transition_up,base_llm_gpt4o,70,scissors,scissors,0,0
71,self_transition_up,base_llm_gpt4o,71,rock,rock,0,0
72,self_transition_up,base_llm_gpt4o,72,paper,paper,0,0
73,self_transition_up,base_llm_gpt4o,73,scissors,scissors,0,0
74,self_transition_up,base_llm_gpt4o,74,rock,rock,0,0
