,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward
0,W_stay_L_up_T_down,choose_hypothesis_gpt4o,0,paper,paper,0,0
1,W_stay_L_up_T_down,choose_hypothesis_gpt4o,1,rock,scissors,3,-1
2,W_stay_L_up_T_down,choose_hypothesis_gpt4o,2,rock,paper,-1,3
3,W_stay_L_up_T_down,choose_hypothesis_gpt4o,3,paper,rock,3,-1
4,W_stay_L_up_T_down,choose_hypothesis_gpt4o,4,paper,paper,0,0
5,W_stay_L_up_T_down,choose_hypothesis_gpt4o,5,rock,scissors,3,-1
6,W_stay_L_up_T_down,choose_hypothesis_gpt4o,6,rock,paper,-1,3
7,W_stay_L_up_T_down,choose_hypothesis_gpt4o,7,paper,scissors,-1,3
8,W_stay_L_up_T_down,choose_hypothesis_gpt4o,8,scissors,paper,3,-1
9,W_stay_L_up_T_down,choose_hypothesis_gpt4o,9,scissors,rock,-1,3
10,W_stay_L_up_T_down,choose_hypothesis_gpt4o,10,rock,paper,-1,3
11,W_stay_L_up_T_down,choose_hypothesis_gpt4o,11,paper,scissors,-1,3
12,W_stay_L_up_T_down,choose_hypothesis_gpt4o,12,rock,paper,-1,3
13,W_stay_L_up_T_down,choose_hypothesis_gpt4o,13,paper,scissors,-1,3
14,W_stay_L_up_T_down,choose_hypothesis_gpt4o,14,scissors,paper,3,-1
15,W_stay_L_up_T_down,choose_hypothesis_gpt4o,15,scissors,rock,-1,3
16,W_stay_L_up_T_down,choose_hypothesis_gpt4o,16,rock,paper,-1,3
17,W_stay_L_up_T_down,choose_hypothesis_gpt4o,17,paper,rock,3,-1
18,W_stay_L_up_T_down,choose_hypothesis_gpt4o,18,paper,scissors,-1,3
19,W_stay_L_up_T_down,choose_hypothesis_gpt4o,19,scissors,paper,3,-1
20,W_stay_L_up_T_down,choose_hypothesis_gpt4o,20,scissors,rock,-1,3
21,W_stay_L_up_T_down,choose_hypothesis_gpt4o,21,rock,paper,-1,3
22,W_stay_L_up_T_down,choose_hypothesis_gpt4o,22,paper,scissors,-1,3
23,W_stay_L_up_T_down,choose_hypothesis_gpt4o,23,scissors,paper,3,-1
24,W_stay_L_up_T_down,choose_hypothesis_gpt4o,24,paper,rock,3,-1
25,W_stay_L_up_T_down,choose_hypothesis_gpt4o,25,rock,rock,0,0
26,W_stay_L_up_T_down,choose_hypothesis_gpt4o,26,scissors,scissors,0,0
27,W_stay_L_up_T_down,choose_hypothesis_gpt4o,27,paper,scissors,-1,3
28,W_stay_L_up_T_down,choose_hypothesis_gpt4o,28,paper,rock,3,-1
29,W_stay_L_up_T_down,choose_hypothesis_gpt4o,29,paper,rock,3,-1
30,W_stay_L_up_T_down,choose_hypothesis_gpt4o,30,scissors,rock,-1,3
31,W_stay_L_up_T_down,choose_hypothesis_gpt4o,31,rock,scissors,3,-1
32,W_stay_L_up_T_down,choose_hypothesis_gpt4o,32,rock,paper,-1,3
33,W_stay_L_up_T_down,choose_hypothesis_gpt4o,33,paper,rock,3,-1
34,W_stay_L_up_T_down,choose_hypothesis_gpt4o,34,paper,rock,3,-1
35,W_stay_L_up_T_down,choose_hypothesis_gpt4o,35,paper,scissors,-1,3
36,W_stay_L_up_T_down,choose_hypothesis_gpt4o,36,rock,rock,0,0
37,W_stay_L_up_T_down,choose_hypothesis_gpt4o,37,scissors,rock,-1,3
38,W_stay_L_up_T_down,choose_hypothesis_gpt4o,38,scissors,scissors,0,0
39,W_stay_L_up_T_down,choose_hypothesis_gpt4o,39,paper,paper,0,0
40,W_stay_L_up_T_down,choose_hypothesis_gpt4o,40,rock,scissors,3,-1
41,W_stay_L_up_T_down,choose_hypothesis_gpt4o,41,rock,scissors,3,-1
42,W_stay_L_up_T_down,choose_hypothesis_gpt4o,42,rock,paper,-1,3
43,W_stay_L_up_T_down,choose_hypothesis_gpt4o,43,paper,rock,3,-1
44,W_stay_L_up_T_down,choose_hypothesis_gpt4o,44,paper,scissors,-1,3
45,W_stay_L_up_T_down,choose_hypothesis_gpt4o,45,scissors,paper,3,-1
46,W_stay_L_up_T_down,choose_hypothesis_gpt4o,46,scissors,paper,3,-1
47,W_stay_L_up_T_down,choose_hypothesis_gpt4o,47,scissors,paper,3,-1
48,W_stay_L_up_T_down,choose_hypothesis_gpt4o,48,rock,rock,0,0
49,W_stay_L_up_T_down,choose_hypothesis_gpt4o,49,scissors,rock,-1,3
50,W_stay_L_up_T_down,choose_hypothesis_gpt4o,50,rock,scissors,3,-1
